,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
393,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.69,14.95,52.66666666666666,64.33333333333333
394,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.105,12.13,45.66666666666666,61.66666666666666
395,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.295,13.27,46.0,53.0
396,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.5650000000000004,14.37,52.333333333333336,63.0
397,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.315,13.83,46.333333333333336,63.0
398,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.77,51.0,58.0
399,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,12.77,48.333333333333336,64.33333333333333
400,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.5,53.0,62.333333333333336
401,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.075,12.32,45.0,60.66666666666666
402,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,13.28,45.66666666666666,45.0
403,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.69,15.56,53.0,75.33333333333333
404,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.69,53.0,65.66666666666667
405,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.21,12.87,49.66666666666666,48.333333333333336
406,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.55,14.26,44.66666666666666,49.0
407,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.99,12.56,54.0,56.333333333333336
408,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.03,12.19,52.333333333333336,61.66666666666666
409,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.94,54.66666666666666,55.333333333333336
410,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,13.99,49.66666666666666,51.0
411,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,13.02,55.66666666666666,57.333333333333336
412,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.9,11.97,53.66666666666666,53.66666666666666
413,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.66,46.0,50.66666666666666
414,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.04,12.44,60.0,61.333333333333336
415,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.52,14.99,49.333333333333336,51.0
416,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.9,12.24,48.66666666666666,52.333333333333336
417,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.77,16.49,39.0,52.333333333333336
418,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.07,12.41,49.0,60.333333333333336
419,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.36,13.86,44.66666666666666,65.33333333333333
420,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.57,14.6,37.333333333333336,54.333333333333336
421,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,13.07,46.0,67.33333333333333
422,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.59,14.67,49.66666666666666,73.33333333333333
423,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.77,15.29,51.66666666666666,59.66666666666666
424,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,13.45,48.0,67.33333333333333
425,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,13.72,55.333333333333336,66.0
426,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.07,12.6,46.66666666666666,61.66666666666666
427,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.67,49.0,43.0
428,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,12.25,51.66666666666666,68.0
429,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.32,13.45,57.66666666666666,65.33333333333333
430,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.27,13.24,56.66666666666666,60.333333333333336
431,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.9,11.85,57.5,64.0
432,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,13.65,60.5,58.333333333333336
433,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,13.73,60.16666666666666,57.0
434,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.01,12.32,60.833333333333336,60.66666666666666
435,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.99,12.31,57.333333333333336,55.0
436,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,12.61,52.833333333333336,62.66666666666666
437,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.43,13.97,57.0,57.333333333333336
438,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.08,12.5,56.66666666666666,68.66666666666667
439,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,12.56,53.833333333333336,61.333333333333336
440,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.04,12.02,53.66666666666666,61.66666666666666
441,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.57,61.5,57.66666666666666
442,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,12.96,61.333333333333336,64.0
443,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.21,13.24,60.333333333333336,71.66666666666667
444,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.97,11.91,59.16666666666666,61.0
445,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,13.64,54.16666666666666,66.33333333333333
446,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,13.13,57.0,71.0
447,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.99,12.21,53.0,64.0
448,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,13.57,57.333333333333336,57.333333333333336
449,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,13.22,59.833333333333336,72.33333333333333
450,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.87,11.41,66.0,69.66666666666667
451,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.94,11.5,58.833333333333336,54.66666666666666
452,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,13.12,45.66666666666666,54.0
453,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,11.92,57.333333333333336,62.66666666666666
454,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.09,11.91,45.0,53.333333333333336
455,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,13.37,46.66666666666666,63.0
456,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,13.32,63.66666666666666,71.33333333333333
457,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.31,13.42,42.333333333333336,64.66666666666667
458,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,12.65,47.66666666666666,60.66666666666666
459,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.38,13.35,49.333333333333336,61.333333333333336
460,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,13.5,54.0,61.66666666666666
461,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.86,11.46,51.66666666666666,60.66666666666666
462,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.56,14.43,48.0,58.0
463,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.81,11.32,56.333333333333336,57.333333333333336
464,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.31,12.94,57.333333333333336,75.0
465,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.78,14.99,53.333333333333336,57.66666666666666
466,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.98,11.71,54.333333333333336,68.33333333333333
467,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,12.66,57.333333333333336,62.0
468,Impact Player,63.0,48.0,38.0,59.6,5.2,77.0,2.01,0.17,14.7,3.43,13.73,49.333333333333336,72.33333333333333
469,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.255,12.72,59.333333333333336,48.333333333333336
470,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.255,13.42,49.333333333333336,55.66666666666666
471,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.245,12.87,56.16666666666666,55.66666666666666
472,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.595,13.97,54.333333333333336,63.66666666666666
473,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.035,11.85,48.66666666666666,52.0
474,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.64,14.56,49.0,65.33333333333333
475,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.035,12.13,56.0,65.0
476,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.15,53.66666666666666,56.0
477,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.4450000000000003,14.09,49.333333333333336,60.0
478,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.33,53.66666666666666,63.66666666666666
479,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.99,11.75,57.0,58.333333333333336
480,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.455,13.7,50.333333333333336,54.333333333333336
481,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.185,12.95,54.333333333333336,54.66666666666666
482,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.305,13.05,43.333333333333336,51.0
483,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.36,13.55,49.66666666666666,61.0
484,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,13.06,52.0,53.333333333333336
485,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.25,54.66666666666666,57.0
486,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.34,49.333333333333336,67.66666666666667
487,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,12.5,49.0,62.333333333333336
488,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,11.66,56.0,67.0
489,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.55,14.71,45.333333333333336,54.66666666666666
490,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,13.11,41.333333333333336,59.66666666666666
491,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,12.43,53.0,62.0
492,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,12.81,58.333333333333336,67.66666666666667
493,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.55,14.94,51.333333333333336,65.33333333333333
494,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,13.8,51.0,62.0
495,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,13.34,45.66666666666666,65.66666666666667
496,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.36,13.91,36.0,53.66666666666666
497,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.61,15.22,52.333333333333336,68.33333333333333
498,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.5,14.4,56.0,68.0
499,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.12,12.75,52.333333333333336,64.66666666666667
500,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.265,12.85,62.0,70.0
501,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.065,11.875,61.833333333333336,70.66666666666667
502,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,12.14,60.0,65.66666666666667
503,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.155,12.595,59.0,68.0
504,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1900000000000004,11.745,58.333333333333336,61.333333333333336
505,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.205,13.03,59.0,65.0
506,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.205,12.475,59.5,71.66666666666667
507,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.3200000000000003,13.13,55.0,63.333333333333336
508,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.91,60.833333333333336,58.333333333333336
509,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.09,12.425,56.66666666666666,69.33333333333333
510,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.165,12.2,63.833333333333336,63.66666666666666
511,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.28,12.93,51.0,67.0
512,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.87,11.37,61.66666666666666,62.66666666666666
513,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.085,11.97,57.66666666666666,63.0
514,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.3200000000000003,13.1,53.0,64.33333333333333
515,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.295,13.83,55.333333333333336,55.333333333333336
516,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.115,12.33,56.0,64.66666666666667
517,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.28,12.85,54.5,59.333333333333336
518,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.625,15.2,53.66666666666666,68.66666666666667
519,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.27,12.82,47.66666666666666,57.0
520,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,11.68,58.0,65.5
521,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,11.9,56.0,66.0
522,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,12.05,62.5,67.5
523,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.21,11.85,66.0,66.5
524,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,11.61,60.5,66.0
525,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.18,11.84,65.0,65.0
526,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.32,12.28,57.0,61.0
527,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,12.18,66.0,73.5
528,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,11.49,65.0,75.0
