CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed
6017,911,3,11/29/2021,JUCO 1,Role Player,3.32,3.33,12.54,,51,51,51,,,,,,,,54,66,63,61,69,46,52.4,6.5,75,1.43,0.19,15.2
6018,911,3,11/29/2021,JUCO 1,Role Player,3.19,3.07,12.25,,56,55,55,,,,,,,,55,58,55,59,61,38,46.1,4,72,1.06,0.21,15.3
6019,911,3,11/29/2021,JUCO 1,Role Player,3.57,3.61,14.64,,50,50,50,,,,,,,,,,,34,49,61,54.4,11.7,46,1.59,0.19,17.3
6020,911,3,11/29/2021,JUCO 1,Role Player,3.23,3.13,13.25,,53,54,51,,,,,,,,66,64,70,69,59,63,56.2,12.2,83,2.01,0.16,18.7
6021,911,3,11/29/2021,JUCO 1,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,911,3,11/29/2021,JUCO 1,Starter,3.3,3.33,13.29,,57,57,56,,,,,,,,77,76,80,65,41,55,66.3,9.5,78,2.72,0.17,17.8
6023,911,3,11/29/2021,JUCO 1,Starter,3.16,3.11,12.64,,53,53,55,,,,,,,,65,75,75,64,51,42,57.4,5.2,78,1.85,0.18,17.1
6024,911,3,11/29/2021,JUCO 1,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,911,3,11/29/2021,JUCO 1,Role Player,3.22,3.07,12.64,,54,55,57,,,,,,,,60,67,68,61,54,56,58.2,9.8,74,2.03,0.16,15.8
6026,911,3,11/29/2021,JUCO 1,Impact Player,3.23,3.08,12.29,,59,59,60,,,,,,,,73,71,74,37,58,64,59.7,12.7,49,2.19,0.17,18.6
6027,911,3,11/29/2021,JUCO 1,Starter,3.13,3.12,12.39,,62,61,60,,,,,,,,68,65,57,45,47,55,59.5,9.7,57,2.22,0.16,17.6
6028,911,3,11/29/2021,JUCO 1,Impact Player,3.1,3.04,11.89,,53,49,53,,,,,,,,68,70,70,50,65,61,57.8,11.5,63,2.03,0.17,17.5
6029,911,3,11/29/2021,JUCO 1,Starter,3.17,3.2,12.26,,60,61,60,,,,1.8,1.81,1.76,,66,66,74,59,66,55,58.4,9.7,72,2.11,0.17,18.5
6030,911,3,11/29/2021,JUCO 1,Role Player,2.9,2.94,12.09,,,,,,,,,,,,,,,,,,,,,,,
13290,911,3,11/29/2021,JUCO 1,Impact Player,3.22,3.26,12.65,,52,55,55,,,,,,,,71,73,65,,,,,,,,,
6032,911,3,11/29/2021,JUCO 1,Role Player,3.28,3.31,13.27,,52,53,54,,,,2.17,2.04,2.15,,68,67,67,47,52,48,58,7.1,60,1.87,0.18,15.1
6033,911,3,11/29/2021,JUCO 1,Role Player,3.53,3.48,14.17,,49,48,50,,,,2.02,2.29,2.09,,52,62,63,60,66,52,52.9,8.6,73,1.76,0.16,15.1
6034,911,3,11/29/2021,JUCO 1,Role Player,3.33,3.33,13.28,,62,63,63,,,,,,,,70,70,69,66,44,51,56,8.2,79,1.68,0.18,15.3
6035,911,3,11/29/2021,JUCO 1,Starter,3.1,3.07,12.66,,57,57,59,,,,,,,,65,70,70,64,62,72,57.6,16,77,2.27,0.14,21.8
6036,911,3,11/29/2021,JUCO 1,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,911,3,11/29/2021,JUCO 1,Impact Player,2.95,2.99,11.33,,56,58,58,,,,,,,,,,,51,66,69,58.9,14.2,64,2.1,0.16,22.5
,,,1/17/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,913,3,11/15/2021,Division 3,Role Player,3.36,3.19,13.37,13.31,,,,,,,,,,,67,65,62,40,54,69,55.8,14.4,52,1.71,0.18,17.3
5736,913,3,11/15/2021,Division 3,Role Player,3.35,3.31,,,,,,,,,,,,,,,,,,,,,,,,
5737,913,3,11/15/2021,Division 3,Role Player,3.02,3.04,11.72,12.06,,,,,,,,,,,63,55,65,48,48,54,55.4,9.2,61,1.66,0.18,18.3
5738,913,3,11/15/2021,Division 3,Role Player,3.34,3.28,12.99,12.93,48,50,51,47,53,46,,,,,45,48,61,59,47,51,54,8.4,72,1.51,0.19,16.4
5739,913,3,11/15/2021,Division 3,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,913,3,11/15/2021,Division 3,Role Player,3.23,3.21,12.88,12.84,,,,,,,,,,,52,54,55,32,55,37,51.8,3.5,45,1.23,0.21,14
5741,913,3,11/15/2021,Division 3,Role Player,3.15,3.05,12.01,12.02,41,41,42,44,45,45,,,,,65,61,49,52,62,51,53.5,8.2,65,1.45,0.19,17.2
5742,913,3,11/15/2021,Division 3,Impact Player,3.08,3,12.34,12.52,52,49,49,50,49,49,,,,,55,54,53,37,45,60,62.7,11.2,49,2.1,0.18,17.8
5743,913,3,11/15/2021,Division 3,Impact Player,3.41,3.42,,,,,,,,,,,,,,,,,,,,,,,,
5744,913,3,11/15/2021,Division 3,Impact Player,3.31,3.23,12.82,12.66,56,55,51,50,45,44,,,,,63,62,57,39,46,73,59.5,15.7,51,2.1,0.17,16.6
5745,913,3,11/15/2021,Division 3,Role Player,3.4,3.28,,,,,,,,,,,,,,,,,,,,,,,,
5746,913,3,11/15/2021,Division 3,Impact Player,3.25,3.3,12.99,13.04,58,55,55,52,50,50,,,,,54,52,50,36,40,42,62,5.2,49,1.94,0.19,16.8
5747,913,3,11/15/2021,Division 3,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,913,3,11/15/2021,Division 3,Impact Player,3.05,2.9,11.81,11.85,59,55,55,54,53,52,,,,,59,55,47,61,61,62,54.8,11.9,74,1.76,0.17,17.8
5749,913,3,11/15/2021,Division 3,Starter,2.91,2.89,11.51,11.59,53,52,50,49,46,45,,,,,60,60,54,75,58,50,53.4,7.8,89,1.56,0.18,15.5
5750,913,3,11/15/2021,Division 3,Impact Player,3.17,3.11,12.78,12.85,54,53,53,52,52,49,,,,,63,65,62,40,45,60,55.4,11.2,53,1.74,0.17,17
5751,913,3,11/15/2021,Division 3,Role Player,2.86,2.87,11.67,11.7,62,62,61,60,58,56,,,,,63,64,65,59,38,68,56.6,14.5,72,1.86,0.17,19.3
5752,913,3,11/15/2021,Division 3,Impact Player,3.14,2.96,12.83,13.05,53,53,54,53,51,51,1.76,2.06,2,2.22,67,67,67,30,38,36,69.5,3.1,42,2.32,0.2,17.5
5753,913,3,11/15/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,913,3,11/15/2021,Division 3,Starter,3.03,2.95,12.06,12.12,58,56,55,54,53,53,,,,,60,55,54,53,68,55,59.5,9.4,66,1.97,0.17,18.9
5755,913,3,11/15/2021,Division 3,Starter,3.3,3.27,13.56,13.73,55,55,55,54,54,53,,,,,61,58,62,36,48,55,62.4,9.4,49,2.08,0.18,16.9
13008,913,3,11/15/2021,Division 3,Impact Player,2.85,2.77,11.19,11.38,61,60,58,58,57,63,,,,,74,67,65,,,,,,,,,
5757,913,3,11/15/2021,Division 3,Starter,,,,,60,60,60,61,59,58,2.09,1.91,1.96,1.97,46,51,50,54,50,63,56.5,12.2,67,1.67,0.18,16.4
5757,913,3,11/15/2021,Division 3,Starter,,,,,60,60,60,61,59,58,2.09,1.91,1.96,1.97,46,51,50,47,56,40,57.5,4.6,60,1.83,0.18,16.2
5758,913,3,11/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,913,3,11/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,913,3,11/15/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,913,3,11/15/2021,Division 3,Role Player,3.21,3.08,12.76,13.12,57,56,56,54,46,43,,,,,70,66,65,57,43,48,54.9,7.4,71,1.67,0.18,16.8
5762,913,3,11/15/2021,Division 3,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,913,3,11/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,913,3,11/15/2021,Division 3,Starter,3.05,2.98,11.79,11.77,57,57,56,56,55,53,,,,,63,60,58,48,57,64,52.8,12.5,61,1.62,0.16,16.4
11778,913,3,11/15/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5899,914,,11/17/2021,JUCO 1,Starter,3.37,3.46,12.41,12.6,45,44,44,44,45,44,,,,,56,56,60,40,42,43,52,5.8,52,1.6,0.17,15.7
5900,914,,11/17/2021,JUCO 1,Starter,3.58,3.77,14.63,14.55,,,,,,,,,,,67,68,68,70,60,63,56.4,13.7,84,2.33,0.13,17.9
13692,914,,11/17/2021,JUCO 1,Impact Player,3.34,3.43,13.28,13.58,56,57,43,56,57,56,,,,,69,70,71,,,,,,,,,
5902,914,,11/17/2021,JUCO 1,Starter,3.24,3.29,12.39,12.51,45,43,42,46,44,45,,,,,65,66,69,52,55,54,56.6,9.4,65,1.91,0.17,16.4
5903,914,,11/17/2021,JUCO 1,Starter,3.01,3.05,11.75,11.52,44,44,43,43,44,43,,,,,64,59,60,62,53,53,56.3,8.9,75,1.96,0.16,17.1
5904,914,,11/17/2021,JUCO 1,Role Player,3.18,3.19,12.65,12.68,56,42,46,56,45,56,,,,,55,61,52,60,54,47,54.5,6.9,73,1.79,0.17,17.2
5905,914,,11/17/2021,JUCO 1,Starter,3.56,3.53,13.84,13.89,49,56,47,51,50,55,2.03,1.94,1.87,1.91,60,60,63,62,56,67,54.6,13.5,75,1.88,0.16,18
5906,914,,11/17/2021,JUCO 1,Starter,3.28,3.29,12.41,12.32,56,56,55,56,55,57,1.93,1.85,2,1.94,65,64,71,30,52,44,63.6,5.9,43,2.27,0.18,16
5907,914,,11/17/2021,JUCO 1,Starter,3.17,3.18,11.81,12.2,58,56,57,57,56,58,,,,,63,63,63,66,50,47,57.1,7,80,1.81,0.18,17.8
5908,914,,11/17/2021,JUCO 1,Starter,3.23,3.22,12.18,12.29,56,57,56,56,57,56,,,,,71,75,66,64,58,51,58.2,8.2,77,2.09,0.16,17.2
5909,914,,11/17/2021,JUCO 1,Role Player,3.22,3.3,12.55,12.49,56,57,56,45,55,56,,,,,64,64,64,60,61,52,47,8.5,73,1.14,0.17,16.3
5910,914,,11/17/2021,JUCO 1,Impact Player,3.51,3.5,12.87,12.46,47,56,48,48,51,50,,,,,67,68,67,67,54,50,46.9,7.8,81,1.12,0.17,16.2
6038,914,,11/17/2021,JUCO 1,Starter,3.57,3.58,13.96,14.09,53,53,53,53,53,53,,,,,63,69,68,61,63,48,55.3,7.4,74,1.93,0.17,17.5
6040,915,1,12/2/2021,JUCO 1,Starter,3.29,,12.59,,47,47,50,,,,,,,,65,59,71,46,58,71,58.6,15,59,2.19,0.16,19.6
6041,915,1,12/2/2021,JUCO 1,Role Player,3.51,,14.01,,,,,,,,,,,,,,,,,,,,,,,
6042,915,1,12/2/2021,JUCO 1,Starter,3.21,,12,,56,56,57,,,,,,,,67,60,68,64,73,79,58.1,19.4,77,2.1,0.16,21.6
6043,915,1,12/2/2021,JUCO 1,Role Player,3.17,,12.22,,58,61,59,,,,,,,,58,62,68,74,43,40,55,5.7,88,1.58,0.19,15
6044,915,1,12/2/2021,JUCO 1,Impact Player,3.22,,12.18,,59,59,60,,,,,,,,65,76,76,65,46,55,58.4,9.6,78,2,0.17,17.8
6045,915,1,12/2/2021,JUCO 1,Starter,3.03,,11.85,,57,61,61,,,,,,,,66,66,60,58,61,69,64.4,14.2,72,2.7,0.16,21.1
6046,915,1,12/2/2021,JUCO 1,Starter,3.6,,13.61,,56,57,57,,,,2.01,1.89,1.65,,54,79,79,60,64,51,59.9,8.1,73,2.22,0.16,17.6
6047,915,1,12/2/2021,JUCO 1,Starter,2.89,,11.25,,57,60,61,,,,,,,,58,63,59,48,34,48,56.7,7.3,61,1.91,0.16,19
6048,915,1,12/2/2021,JUCO 1,Role Player,2.95,,12.08,,65,62,64,,,,1.98,2.08,2.03,,73,69,82,52,59,68,67.6,14,65,3.18,0.14,21.7
6049,915,1,12/2/2021,JUCO 1,Starter,3.17,,12.39,,59,58,59,,,,,,,,64,56,54,48,60,56,53.7,9.8,61,1.71,0.17,17.9
6050,915,1,12/2/2021,JUCO 1,Role Player,3.25,,12.98,,58,59,57,,,,,,,,49,53,63,53,66,54,62.1,9.3,66,2.4,0.16,17.3
6051,915,1,12/2/2021,JUCO 1,Impact Player,2.84,,11.36,,59,59,61,,,,,,,,68,68,67,29,31,42,52.4,5.3,41,1.49,0.18,15.9
6052,915,1,12/2/2021,JUCO 1,Starter,3.01,,11.65,,60,64,64,,,,2.02,2,2.2,,70,65,69,46,41,47,57.2,6.9,58,1.9,0.18,17.5
6053,915,1,12/2/2021,JUCO 1,Role Player,2.96,,11.44,,60,62,59,,,,,,,,65,68,66,78,60,53,51.1,9,92,1.55,0.16,16.1
6054,915,1,12/2/2021,JUCO 1,Starter,2.92,,12.26,,60,58,57,,,,,,,,66,71,64,69,66,75,55,16.7,82,1.97,0.15,20.2
6055,915,1,12/2/2021,JUCO 1,Impact Player,3.15,,12.25,,63,64,65,,,,,,,,61,57,58,39,55,50,60.6,7.9,52,2.18,0.17,17.4
6056,915,1,12/2/2021,JUCO 1,Role Player,3.1,,12.52,,58,59,59,,,,,,,,63,57,63,55,63,40,56.5,4.4,68,1.64,0.2,17.1
6057,915,1,12/2/2021,JUCO 1,Starter,2.91,,12.17,,50,51,52,,,,,,,,62,61,59,48,59,69,55.4,14.2,60,1.95,0.15,18.9
5812,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.08,3,12.98,,57,56,,,,,,,,,77,77,,45,54,46,64.2,6.7,57,2.55,0.17,17.9
5813,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.14,3.13,12.17,,60,61,,,,,,,,,74,75,,44,59,46,59,6.6,56,1.92,0.18,17.8
5814,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.15,3.15,12.41,,64,64,,,,,,,,,81,76,,46,45,41,58.4,4.9,59,1.94,0.16,18.1
5816,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.02,2.99,12.35,,57,55,,,,,,,,,61,74,,40,57,72,64.7,15.3,53,2.34,0.16,19
5817,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.12,3.03,12.41,,47,48,,,,,,,,,69,68,,38,44,41,58.5,5.1,50,1.81,0.19,17.4
5818,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5819,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,2.89,2.84,11.24,,57,57,,,,,,,,,70,75,,73,69,63,59.1,12.1,86,2.14,0.15,18.3
5820,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,56,53,52,62.1,8.5,69,2.34,0.16,19.4
5821,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.03,2.99,11.55,,,,,,,,,,,,78,78,,,,,,,,,,
5822,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.03,3.09,12.3,,59,59,,,,,,,,,72,76,,35,47,36,64,3.4,48,2.29,0.18,17
5823,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,2.98,2.99,11.8,,58,54,,,,,,,,,65,65,,38,54,41,54.7,5,51,1.6,0.18,15.8
5824,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,2.8,2.79,11.14,,52,55,,,,,,,,,65,63,,58,58,37,53.3,3.5,71,1.38,0.21,16
5825,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.3,3.24,12.87,,51,51,,,,,,,,,65,66,,48,62,50,58.8,7.9,60,1.87,0.19,18.1
5826,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5827,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.36,3.32,13.4,,60,61,,,,,,,,,76,76,,27,44,43,67.3,5.7,39,2.53,0.18,19.1
5828,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.18,3.18,12.66,,52,56,,,,,1.81,1.91,,,75,78,,33,57,55,61.5,9.6,45,2.08,0.17,18.2
5829,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,3,2.98,12.04,,59,61,,,,,1.69,1.63,,,70,72,,70,56,56,57.2,10.1,84,1.73,0.17,20.6
5830,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,2.76,2.71,10.76,,64,66,,,,,,,,,64,65,,68,56,62,60.3,11.8,81,2.31,0.15,17.5
5831,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,2.87,2.83,11.17,,63,63,,,,,,,,,81,71,,63,72,69,63.5,14.2,77,2.37,0.16,20.4
5832,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.08,3.08,12.17,,54,58,,,,,1.63,1.88,,,72,73,,56,41,57,58.4,10.2,69,1.86,0.16,17.5
5833,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.3,3.23,13.4,,56,57,,,,,1.94,1.88,,,68,69,,56,61,51,57.7,8.4,69,1.94,0.17,17.7
5715,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,61,,,,,,,,,,65,64,,57,62,51,58.6,9.7,71,2.18,0.15,17.1
5716,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,54,,,,,,,,,,60,58,,45,52,57,59.2,11.5,60,2.07,0.17,19.5
5717,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,66,,,,,,,,,,,,,,,,,,,,,
5718,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,63,64,,32,54,44,61.6,7.1,47,2.39,0.17,17.6
5719,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,57,,,,,,,,,,,,,,,,,,,,,
5721,917,2,11/12/2021,DIvision 1 Mid-Major,Starter,,,,,59,,,,,,,,,,71,68,,59,69,50,58.9,9,73,2.05,0.17,17.5
5722,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,57,,,,,,,,,,,,,,,,,,,,,
5723,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,60,,,,,,,,,,63,66,,53,60,39,54,5.4,68,1.5,0.19,15.2
5724,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,59,,,,,,,,,,,,,,,,,,,,,
5725,917,2,11/12/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,66,,,,,,,,,,67,64,,60,63,72,58,17.3,75,2.28,0.16,21
5727,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,66,68,,,,,,,,,,
5728,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,66,,,,,,,,,,,,,,,,,,,,,
5729,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,57,,,,,,,,,,59,60,,53,52,49,51,7.7,65,1.54,0.17,17
5731,917,2,11/12/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,66,62,,67,60,49,56.3,7.6,81,1.78,0.18,17.3
5732,917,2,11/12/2021,DIvision 1 Mid-Major,Starter,,,,,62,,,,,,,,,,,,,,,,,,,,,
5733,917,2,11/12/2021,DIvision 1 Mid-Major,Impact Player,,,,,68,,,,,,,,,,,,,,,,,,,,,
5734,917,2,11/12/2021,DIvision 1 Mid-Major,Role Player,,,,,58,,,,,,,,,,66,66,,76,38,36,56.4,4.5,90,1.65,0.19,15
5952,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.02,,11.79,,,,,,,,,,,,70,72,,30,65,45,62.7,7.6,46,2.31,0.17,17.2
5953,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.07,,11.45,,61,61,,,,,,,,,70,70,,52,46,64,61.5,13.9,67,2.34,0.16,20.3
5954,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,3.22,,12.43,,60,61,,,,,1.78,1.71,,,62,62,,,,,,,,,,
5955,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5956,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,2.99,,11.51,,62,,,,,,,,,,,,,,,,,,,,,
5957,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,3.64,,13.65,,59,60,,,,,1.81,1.72,,,67,67,,51,51,72,56.7,16.7,66,2.05,0.15,17.2
5958,918,2,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.08,,11.94,,54,54,,,,,,,,,64,64,,40,33,54,55.6,9.4,53,1.64,0.18,18.5
5959,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.2,,12.01,,53,58,,,,,,,,,66,67,,64,49,50,55.9,7.8,77,1.57,0.19,16.7
5960,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,3.41,,12.95,,62,63,,,,,,,,,63,65,,33,43,36,58.8,3.4,45,1.98,0.19,16.2
5962,918,2,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.21,,12.07,,59,57,52,52,,,1.84,1.88,,,66,68,,30,62,41,59.7,6.1,46,2.02,0.19,18
5963,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,2.99,,11.45,,,,,,,,,,,,,,,,,,,,,,,
5964,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,3.39,,12.88,,57,58,,,,,,,,,65,65,,45,51,44,54.2,5.8,57,1.62,0.18,16
5965,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,2.99,,11.35,,58,61,,,,,,,,,61,63,,65,58,42,56.2,5.1,79,1.94,0.16,16.8
5966,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.14,,11.7,,56,59,,,,,,,,,66,68,,,,,,,,,,
5967,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,70,71,,,,,,,,,,
5968,918,2,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.17,,11.77,,63,63,61,60,,,,,,,68,69,,48,49,66,57.5,13.2,61,2.41,0.15,16.9
5969,918,2,11/18/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.25,,12.32,,62,59,60,57,,,1.68,1.69,,,68,70,,58,63,48,60.2,7.4,72,2.18,0.18,15.9
5972,918,2,11/18/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5973,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,918,2,11/18/2021,DIvision 1 Mid-Major,Starter,3.45,,13.05,,62,62,,,,,,,,,62,62,,52,64,36,58.5,4.6,66,1.9,0.19,16.5
5975,918,2,11/18/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,919,1,11/22/2021,Power 5,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,919,1,11/22/2021,Power 5,Role Player,,,,,63,59,61,,,,,,,,69,71,70,60,59,58,59,10.7,74,2.03,0.17,17
5989,919,1,11/22/2021,Power 5,Impact Player,3.12,3.09,12.45,,65,67,66,,,,,,,,65,60,64,29,36,60,62.6,11.2,42,2.47,0.16,19.1
5990,919,1,11/22/2021,Power 5,Starter,3,2.93,11.55,,61,62,63,,,,,,,,61,65,61,66,60,50,55.7,7.8,80,1.93,0.16,16.6
5991,919,1,11/22/2021,Power 5,Role Player,3.09,3.06,12.45,,51,54,52,,,,,,,,60,62,62,46,65,51,56.3,8.3,58,1.95,0.16,16
5992,919,1,11/22/2021,Power 5,Role Player,2.98,3,12.3,,58,59,56,,,,1.64,1.75,1.73,,65,69,68,66,52,80,59.1,21.5,79,2.62,0.13,19.4
5993,919,1,11/22/2021,Power 5,Role Player,2.98,2.94,11.51,,54,53,54,,,,,,,,56,55,54,,,,,,,,,
5994,919,1,11/22/2021,Power 5,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,919,1,11/22/2021,Power 5,Starter,2.84,2.76,10.94,,69,70,72,,,,1.65,1.65,1.68,,63,66,65,70,68,56,56.3,10,83,1.96,0.16,15.8
12257,919,1,11/22/2021,Power 5,Role Player,3.11,2.97,11.61,,56,55,54,,,,,,,,65,63,70,,,,,,,,,
5997,919,1,11/22/2021,Power 5,Role Player,3.33,3.32,13.66,,58,61,60,,,,,,,,66,67,68,56,51,59,61.9,11,69,2.24,0.17,18
5998,919,1,11/22/2021,Power 5,Starter,3.05,2.97,11.7,,55,56,56,,,,,,,,64,65,59,65,58,56,55.6,9.8,78,1.83,0.17,16.9
5999,919,1,11/22/2021,Power 5,Role Player,3.04,3.01,11.97,,57,57,57,,,,,,,,72,75,72,50,55,53,67,8.9,63,2.65,0.17,17.9
6000,919,1,11/22/2021,Power 5,Impact Player,2.8,2.8,11.03,,65,62,63,,,,,,,,76,77,72,65,65,69,60.5,14.5,78,2.28,0.16,19.5
6001,919,1,11/22/2021,Power 5,Starter,3.02,2.98,12.23,,56,59,55,,,,,,,,55,54,55,38,45,42,50.7,5.2,50,1.38,0.18,15.4
6002,919,1,11/22/2021,Power 5,Starter,3.26,3.28,13.04,,57,58,58,,,,1.75,1.72,1.79,,68,69,66,61,49,54,63.1,9.2,74,2.33,0.17,18.3
6003,919,1,11/22/2021,Power 5,Impact Player,2.88,2.89,11.45,,50,50,53,,,,,,,,58,65,65,50,67,65,64.4,12.9,62,2.74,0.15,19.5
6004,919,1,11/22/2021,Power 5,Starter,2.78,2.79,11.32,,50,49,52,,,,,,,,,,,,,,,,,,,
6005,919,1,11/22/2021,Power 5,Role Player,3.25,3.29,13.12,,53,53,52,,,,,,,,66,65,65,53,53,78,59,18.4,66,2.16,0.16,17.3
6006,919,1,11/22/2021,Power 5,Role Player,3.36,3.41,13.21,,52,52,53,,,,,,,,69,71,65,57,75,76,60.9,16.9,70,2.31,0.16,19.5
5930,920,2,11/17/2021,JUCO 1,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,920,2,11/17/2021,JUCO 1,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,920,2,11/17/2021,JUCO 1,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,920,2,11/17/2021,JUCO 1,Impact Player,3.26,3.14,11.98,,61,62,,,,,,,,,73,75,,66,36,64,58.1,12.7,80,2.01,0.16,18.7
5934,920,2,11/17/2021,JUCO 1,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
