,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
214,Impact Player,67.0,61.0,51.0,58.7,8.1,81.0,1.95,0.18,15.7,3.17,13.11,49.66666666666666,63.0
215,Impact Player,32.0,49.0,66.0,64.2,13.2,45.0,2.5,0.17,19.3,3.02,12.53,45.66666666666666,68.33333333333333
216,Role Player,56.0,41.0,50.0,57.8,7.8,69.0,1.87,0.18,16.0,3.48,14.23,54.66666666666666,59.0
217,Role Player,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.12,12.78,51.333333333333336,54.0
218,Starter,62.0,55.0,46.0,57.2,6.7,76.0,1.75,0.18,16.5,3.13,12.47,52.0,60.0
219,Starter,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,2.97,12.1,55.66666666666666,52.0
220,Impact Player,37.0,50.0,57.0,56.8,10.2,49.0,1.86,0.17,17.5,2.83,11.43,54.333333333333336,60.66666666666666
221,Role Player,58.0,62.0,77.0,50.1,18.3,71.0,1.52,0.16,19.7,3.34,13.45,48.66666666666666,59.333333333333336
222,Role Player,69.0,43.0,42.0,54.2,5.2,83.0,1.51,0.18,16.0,3.02,12.77,50.0,46.333333333333336
223,Starter,50.0,61.0,67.0,55.6,13.7,63.0,1.94,0.16,16.7,2.84,11.15,65.0,70.33333333333333
224,Impact Player,55.0,46.0,44.0,59.1,6.1,69.0,1.75,0.2,17.7,3.05,12.71,61.333333333333336,67.0
225,Starter,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.15,12.89,68.0,78.66666666666667
226,Starter,66.0,61.0,64.0,59.9,12.6,80.0,2.09,0.17,19.9,2.97,11.74,67.33333333333333,70.66666666666667
227,Role Player,29.0,44.0,47.0,63.6,7.0,41.0,2.42,0.16,17.8,3.16,12.43,59.66666666666666,79.0
228,Role Player,46.0,47.0,54.0,62.4,9.2,59.0,2.27,0.17,18.3,2.95,11.3,69.0,68.33333333333333
229,Impact Player,66.0,51.0,46.0,63.3,6.5,79.0,2.18,0.18,17.2,3.39,13.79,63.333333333333336,72.33333333333333
230,Role Player,51.0,51.0,56.0,54.2,9.8,64.0,1.75,0.17,15.7,3.08,11.9,64.0,62.333333333333336
231,Role Player,38.0,26.0,48.0,56.8,7.2,50.0,1.77,0.18,18.3,2.79,11.15,59.66666666666666,63.66666666666666
232,Role Player,30.0,54.0,75.0,55.3,16.9,42.0,1.87,0.16,22.0,2.98,11.77,59.0,73.33333333333333
233,Role Player,44.0,59.0,53.0,60.5,8.9,57.0,1.98,0.18,16.6,3.25,12.98,61.66666666666666,71.0
234,Role Player,49.0,59.0,66.0,61.7,13.4,62.0,2.47,0.15,18.8,3.23,13.23,55.333333333333336,69.66666666666667
235,Starter,40.0,53.0,80.0,57.5,25.2,53.0,2.13,0.15,20.4,3.14,11.77,66.0,69.33333333333333
236,Starter,61.0,65.0,72.0,57.6,15.4,74.0,2.15,0.15,17.7,2.84,11.09,64.0,68.0
237,Impact Player,59.0,39.0,68.0,61.7,14.1,72.0,2.2,0.17,20.1,3.03,12.36,63.66666666666666,70.0
238,Role Player,42.0,61.0,77.0,60.0,17.3,55.0,2.2,0.16,20.6,2.93,11.98,65.0,68.66666666666667
239,Starter,52.0,59.0,62.0,61.4,12.0,65.0,2.31,0.16,19.9,2.94,11.13,56.66666666666666,69.66666666666667
240,Role Player,34.0,49.0,78.0,54.9,17.8,46.0,1.77,0.17,19.8,3.05,12.25,57.66666666666666,62.333333333333336
241,Starter,56.0,51.0,73.0,64.8,16.2,69.0,2.66,0.15,19.2,2.84,11.1,65.33333333333333,73.66666666666667
242,Role Player,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.07,12.07,62.333333333333336,69.66666666666667
243,Starter,55.0,45.0,60.0,62.8,11.3,68.0,2.29,0.17,18.4,3.26,12.71,53.66666666666666,64.0
244,Starter,29.0,52.0,34.0,60.5,2.5,41.0,1.62,0.22,18.5,3.41,13.12,63.66666666666666,62.0
245,Role Player,37.0,52.0,66.0,64.2,13.2,49.0,2.36,0.17,18.8,3.14,12.58,56.333333333333336,67.0
246,Impact Player,40.0,34.0,51.0,62.0,8.4,53.0,2.08,0.17,16.2,3.2350000000000003,13.23,51.333333333333336,66.66666666666667
247,Starter,45.0,46.0,41.0,54.9,5.1,58.0,1.44,0.21,14.5,3.44,13.61,55.66666666666666,60.66666666666666
248,Impact Player,53.0,52.0,37.0,60.0,3.6,66.0,2.02,0.19,18.5,3.05,12.18,55.333333333333336,66.33333333333333
249,Role Player,50.0,52.0,50.0,61.8,7.8,62.0,1.99,0.19,17.3,3.56,14.25,55.0,61.333333333333336
250,Impact Player,54.0,54.0,54.0,52.4,9.4,67.0,1.34,0.19,15.6,3.055,12.2,52.333333333333336,57.0
251,Role Player,61.0,55.0,56.0,54.2,9.9,75.0,1.56,0.18,15.1,3.32,13.47,48.66666666666666,59.333333333333336
252,Impact Player,55.0,53.0,80.0,60.5,19.6,68.0,2.21,0.16,20.9,3.505,13.98,53.66666666666666,64.66666666666667
253,Role Player,54.0,55.0,48.0,58.3,7.2,67.0,1.89,0.18,18.7,3.13,12.1,51.66666666666666,63.333333333333336
254,Impact Player,48.0,61.0,41.0,55.1,5.0,61.0,1.58,0.19,16.1,3.155,12.62,59.66666666666666,61.333333333333336
255,Impact Player,80.0,34.0,57.0,50.0,10.3,97.0,1.47,0.16,18.6,2.94,11.89,50.0,60.333333333333336
256,Impact Player,71.0,41.0,67.0,53.7,13.6,85.0,1.64,0.16,19.2,2.815,11.91,57.0,57.66666666666666
257,Starter,44.0,63.0,69.0,55.9,14.3,57.0,1.9,0.16,19.3,2.83,11.8,61.0,60.0
258,Starter,66.0,54.0,70.0,60.6,14.9,79.0,2.31,0.16,18.6,2.88,11.83,61.0,64.33333333333333
259,Impact Player,73.0,56.0,53.0,53.1,9.0,87.0,1.76,0.16,18.5,3.005,11.84,53.0,59.66666666666666
260,Impact Player,42.0,39.0,57.0,55.9,10.1,54.0,1.79,0.17,20.0,3.06,12.46,54.66666666666666,53.0
261,Role Player,66.0,50.0,54.0,50.4,9.1,80.0,1.31,0.19,13.9,3.355,13.83,46.66666666666666,56.0
262,Role Player,72.0,46.0,67.0,51.8,13.7,86.0,1.71,0.15,19.3,3.3,13.66,43.66666666666666,55.333333333333336
263,Starter,55.0,66.0,74.0,60.3,17.0,68.0,2.66,0.14,20.5,2.76,11.15,41.333333333333336,62.66666666666666
264,Starter,38.0,53.0,73.0,61.7,15.8,50.0,2.36,0.17,18.4,3.205,13.25,54.0,64.33333333333333
265,Starter,63.0,54.0,66.0,57.2,13.3,77.0,2.04,0.16,18.7,3.02,12.45,54.0,55.66666666666666
266,Starter,72.0,44.0,63.0,60.5,12.3,85.0,2.29,0.16,20.7,3.055,12.74,60.66666666666666,60.66666666666666
267,Role Player,57.0,58.0,72.0,55.2,15.6,70.0,1.98,0.16,20.2,3.39,14.05,51.66666666666666,63.66666666666666
268,Impact Player,66.0,66.0,59.0,56.2,11.0,79.0,1.94,0.16,17.3,3.46,14.8,49.0,62.333333333333336
269,Impact Player,58.0,50.0,45.0,55.0,6.4,71.0,1.81,0.17,15.2,3.29,13.96,53.66666666666666,62.0
270,Role Player,55.0,44.0,53.0,55.6,8.9,67.0,1.79,0.17,17.3,3.42,14.76,48.0,62.0
271,Role Player,41.0,44.0,45.0,58.7,6.4,54.0,1.89,0.18,16.9,3.365,13.68,44.0,66.66666666666667
272,Starter,66.0,43.0,43.0,52.5,5.5,80.0,1.44,0.2,18.1,3.42,13.7,50.0,56.66666666666666
273,Starter,59.0,63.0,39.0,52.4,4.3,72.0,1.25,0.21,15.3,3.14,12.33,60.333333333333336,59.66666666666666
274,Starter,56.0,51.0,57.0,58.9,10.2,69.0,2.03,0.17,20.3,3.27,12.61,50.333333333333336,56.0
275,Starter,59.0,47.0,66.0,60.6,13.1,72.0,2.32,0.16,19.3,3.23,13.22,50.66666666666666,63.333333333333336
276,Impact Player,51.0,55.0,38.0,63.4,4.0,63.0,2.36,0.17,18.9,3.2,12.43,51.333333333333336,61.333333333333336
277,Starter,66.0,58.0,78.0,59.5,18.8,79.0,2.47,0.15,20.5,3.47,13.4,51.0,62.0
278,Starter,44.0,55.0,50.0,58.5,7.8,57.0,1.85,0.19,17.5,3.54,13.55,46.66666666666666,63.0
279,Role Player,63.0,51.0,54.0,60.4,9.2,76.0,2.12,0.18,19.0,3.57,13.57,46.0,64.66666666666667
280,Starter,68.0,54.0,79.0,60.8,18.8,81.0,2.54,0.15,19.0,3.03,12.24,49.66666666666666,67.66666666666667
281,Role Player,62.0,70.0,43.0,55.9,5.4,76.0,1.64,0.19,17.9,2.92,11.74,58.333333333333336,59.333333333333336
282,Starter,68.0,45.0,62.0,64.1,11.9,81.0,2.6,0.15,19.6,3.12,12.81,53.66666666666666,71.66666666666667
283,Starter,63.0,42.0,39.0,58.4,4.3,77.0,1.87,0.18,17.3,2.9,12.2,53.333333333333336,53.333333333333336
284,Role Player,53.0,41.0,45.0,58.0,6.1,66.0,1.81,0.19,17.7,3.3,13.1,63.333333333333336,67.0
285,Starter,58.0,68.0,45.0,52.7,6.1,71.0,1.43,0.19,15.8,3.21,13.26,56.0,52.0
286,Role Player,71.0,42.0,61.0,57.0,11.5,85.0,1.84,0.17,17.2,3.22,12.36,55.0,63.66666666666666
287,Impact Player,72.0,57.0,42.0,54.2,5.3,86.0,1.77,0.17,15.7,3.12,12.19,58.0,57.333333333333336
288,Role Player,62.0,62.0,61.0,54.4,11.7,76.0,1.73,0.17,18.9,3.49,14.38,47.0,59.333333333333336
289,Starter,61.0,55.0,76.0,64.1,18.5,76.0,2.56,0.15,19.9,3.34,12.99,63.0,65.5
290,Starter,46.0,47.0,54.0,54.7,10.6,62.0,1.69,0.17,18.6,3.3,12.91,53.0,67.5
291,Role Player,62.0,39.0,58.0,58.2,10.5,75.0,2.26,0.15,18.9,3.18,12.53,53.0,64.5
292,Starter,40.0,61.0,57.0,53.9,10.4,52.0,1.66,0.17,17.7,3.26,12.93,52.0,65.0
293,Impact Player,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.27,12.77,58.0,64.0
294,Starter,70.0,64.0,55.0,65.2,9.5,84.0,2.41,0.17,21.6,3.02,11.94,59.0,69.5
295,Role Player,53.0,56.0,51.0,59.3,8.3,66.0,1.92,0.18,16.1,3.24,12.66,65.0,64.5
296,Role Player,72.0,61.0,52.0,57.2,8.8,86.0,1.83,0.18,16.2,3.5,13.86,47.0,58.0
297,Role Player,61.0,37.0,48.0,54.6,7.2,74.0,1.77,0.17,18.5,3.32,13.06,55.0,58.5
298,Role Player,37.0,53.0,62.0,62.2,12.1,49.0,2.08,0.17,17.8,3.59,13.86,48.0,66.5
299,Impact Player,58.0,33.0,76.0,53.1,21.7,73.0,2.04,0.14,20.2,3.02,12.0,54.0,62.5
300,Impact Player,46.0,60.0,49.0,48.9,7.7,58.0,1.4,0.17,16.0,2.92,11.89,46.0,53.5
301,Role Player,63.0,72.0,55.0,54.2,10.9,77.0,1.62,0.17,15.8,3.71,14.66,48.0,59.0
302,Role Player,79.0,47.0,43.0,45.7,7.0,94.0,1.38,0.14,11.5,3.23,12.9,46.0,54.0
303,Starter,35.0,58.0,54.0,62.4,10.5,50.0,2.11,0.17,18.3,3.07,11.93,63.0,68.5
304,Impact Player,51.0,62.0,53.0,57.5,9.0,64.0,1.81,0.18,16.8,3.34,12.99,53.0,66.5
305,Impact Player,50.0,64.0,67.0,64.3,13.5,63.0,2.59,0.16,19.1,3.08,12.49,60.0,66.33333333333333
306,Starter,47.0,55.0,50.0,57.2,8.0,59.0,1.79,0.19,18.1,3.12,12.75,61.333333333333336,62.333333333333336
307,Impact Player,60.0,65.0,60.0,62.1,11.4,73.0,2.4,0.16,18.6,3.15,12.96,66.33333333333333,67.33333333333333
308,Impact Player,34.0,43.0,52.0,62.8,8.6,46.0,2.34,0.17,17.3,2.92,11.73,68.0,72.66666666666667
309,Role Player,46.0,68.0,66.0,58.9,13.3,59.0,2.21,0.15,17.5,3.77,15.09,51.0,61.0
310,Starter,40.0,56.0,77.0,61.2,18.7,52.0,2.56,0.15,18.4,2.94,12.32,58.333333333333336,64.0
311,Role Player,53.0,56.0,79.0,57.4,21.8,66.0,2.0,0.16,17.2,2.97,12.44,55.66666666666666,63.66666666666666
312,Role Player,60.0,47.0,44.0,58.9,6.0,74.0,1.97,0.17,15.6,2.83,11.48,50.333333333333336,64.33333333333333
313,Starter,50.0,38.0,63.0,57.2,12.2,63.0,1.94,0.17,18.9,2.85,11.8,59.66666666666666,65.33333333333333
314,Role Player,54.0,68.0,52.0,58.9,8.5,67.0,1.86,0.18,17.3,3.11,12.63,53.66666666666666,62.333333333333336
315,Starter,39.0,60.0,55.0,59.6,9.6,51.0,2.04,0.17,19.1,3.07,11.77,63.333333333333336,67.66666666666667
316,Role Player,77.0,65.0,61.0,57.9,11.7,91.0,2.15,0.15,20.4,2.82,11.29,54.0,60.66666666666666
317,Role Player,49.0,59.0,56.0,53.6,10.0,61.0,1.75,0.16,17.1,3.25,12.14,56.66666666666666,59.0
318,Role Player,62.0,63.0,71.0,50.8,14.8,76.0,1.58,0.16,19.2,2.92,11.76,56.333333333333336,61.0
319,Role Player,61.0,43.0,64.0,58.0,12.8,75.0,1.94,0.17,15.9,3.02,12.58,52.333333333333336,65.66666666666667
320,Starter,76.0,58.0,55.0,53.8,9.5,90.0,1.67,0.17,14.3,2.92,12.3,58.0,57.0
321,Starter,72.0,42.0,72.0,58.0,15.6,85.0,2.21,0.15,20.3,2.87,11.8,61.66666666666666,62.0
322,Role Player,38.0,48.0,53.0,64.5,9.0,51.0,2.34,0.18,17.2,3.48,13.98,55.0,68.66666666666667
323,Role Player,54.0,34.0,64.0,58.6,12.8,68.0,2.02,0.17,18.2,2.89,11.55,57.0,67.66666666666667
324,Starter,52.0,45.0,63.0,53.5,12.4,66.0,1.74,0.16,17.6,3.005,12.095,50.5,65.33333333333333
325,Starter,68.0,45.0,45.0,56.2,6.3,81.0,1.61,0.18,17.1,3.01,12.02,56.333333333333336,69.33333333333333
326,Starter,50.0,54.0,53.0,57.8,8.8,63.0,1.89,0.17,17.8,2.965,12.365,54.0,65.66666666666667
327,Role Player,53.0,54.0,54.0,59.9,9.3,66.0,2.06,0.17,18.0,3.1900000000000004,12.825,53.16666666666666,61.333333333333336
328,Impact Player,64.0,56.0,41.0,59.4,5.0,77.0,1.96,0.18,16.8,3.005,12.095,54.16666666666666,60.66666666666666
329,Starter,42.0,53.0,40.0,64.2,4.5,55.0,2.26,0.17,18.3,3.1,13.055,42.5,61.333333333333336
330,Starter,64.0,64.0,38.0,63.2,3.8,78.0,2.05,0.19,19.1,3.405,13.78,58.833333333333336,59.333333333333336
331,Impact Player,57.0,53.0,50.0,59.5,8.1,70.0,2.1,0.16,17.6,2.89,12.07,55.0,61.0
332,Role Player,50.0,44.0,54.0,59.9,9.3,62.0,2.04,0.17,17.9,3.38,14.325,53.5,62.333333333333336
333,Impact Player,59.0,64.0,45.0,60.3,6.4,73.0,2.05,0.18,19.4,3.03,12.575,59.833333333333336,61.0
334,Starter,41.0,58.0,50.0,66.5,7.9,53.0,2.88,0.15,17.1,2.91,11.91,59.333333333333336,63.66666666666666
335,Starter,54.0,64.0,37.0,57.8,3.6,67.0,1.76,0.19,17.6,2.955,11.79,45.16666666666666,59.0
336,Role Player,48.0,52.0,56.0,59.2,9.9,61.0,2.11,0.16,20.0,2.98,13.315,52.66666666666666,65.33333333333333
337,Starter,61.0,45.0,61.0,64.6,11.5,74.0,2.65,0.15,18.0,3.1,13.34,54.833333333333336,66.0
338,Role Player,47.0,59.0,49.0,55.8,7.5,60.0,1.74,0.18,17.1,3.365,12.43,59.0,67.5
339,Role Player,59.0,57.0,65.0,53.8,13.1,72.0,1.8,0.16,17.2,3.27,13.06,56.0,65.5
340,Role Player,35.0,48.0,37.0,50.7,3.5,47.0,1.2,0.21,16.1,3.135,12.33,61.5,61.0
341,Role Player,66.0,65.0,44.0,53.2,5.8,80.0,1.48,0.19,15.0,3.025,11.91,54.5,62.5
342,Role Player,59.0,68.0,44.0,51.1,6.0,72.0,1.46,0.18,15.8,3.265,13.07,58.0,64.5
343,Role Player,38.0,38.0,45.0,54.2,6.1,50.0,1.67,0.17,16.2,3.035,12.07,50.5,67.5
344,Role Player,66.0,66.0,46.0,53.9,6.6,80.0,1.55,0.18,17.8,2.85,11.13,62.5,67.0
345,Role Player,46.0,40.0,70.0,54.4,14.9,59.0,1.64,0.18,19.0,3.41,13.93,54.5,69.5
346,Role Player,59.0,60.0,54.0,54.5,9.2,72.0,1.7,0.17,18.0,3.05,12.17,57.5,70.0
347,Role Player,70.0,44.0,57.0,57.3,10.4,84.0,2.12,0.16,17.4,3.0,11.88,59.0,71.0
348,Impact Player,62.0,66.0,80.0,61.3,21.0,75.0,2.68,0.13,20.0,3.055,11.76,62.5,77.0
349,Role Player,48.0,70.0,77.0,58.1,18.2,61.0,1.9,0.17,21.4,2.9,11.51,56.0,65.5
350,Impact Player,68.0,69.0,70.0,57.1,14.7,82.0,2.14,0.15,19.0,2.85,11.4,57.5,72.5
351,Role Player,55.0,56.0,50.0,56.7,8.1,68.0,1.87,0.17,17.1,3.2,12.22,51.5,69.5
352,Impact Player,60.0,28.0,42.0,57.0,5.1,74.0,1.9,0.17,17.7,2.85,11.43,58.0,68.0
353,Role Player,66.0,67.0,58.0,56.8,10.7,80.0,1.85,0.17,19.7,3.13,12.64,59.5,65.5
354,Starter,62.0,62.0,79.0,58.9,19.5,75.0,2.23,0.15,22.6,3.06,12.21,50.5,72.5
355,Role Player,61.0,55.0,59.0,60.4,10.9,74.0,2.06,0.17,18.6,3.23,12.77,50.0,64.5
356,Role Player,68.0,71.0,53.0,54.8,9.1,82.0,1.69,0.17,17.1,3.22,12.57,49.5,61.5
357,Starter,43.0,55.0,51.0,54.7,8.4,56.0,1.65,0.19,15.3,3.59,13.71,54.5,67.5
358,Starter,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.22,12.59,59.5,70.0
359,Impact Player,48.0,57.0,56.0,60.3,10.1,61.0,2.09,0.18,19.7,3.19,12.24,51.5,67.5
360,Starter,48.0,63.0,70.0,63.8,14.6,61.0,2.79,0.16,21.2,3.28,12.93,55.0,70.5
361,Role Player,66.0,59.0,50.0,58.4,8.1,79.0,1.9,0.18,16.0,3.31,12.75,51.5,65.0
362,Role Player,76.0,63.0,63.0,56.5,12.1,89.0,1.91,0.16,18.5,3.19,12.32,53.5,62.5
363,Impact Player,26.0,54.0,38.0,61.4,4.0,38.0,2.07,0.19,19.1,3.14,12.3,49.0,71.0
364,Starter,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.13,12.32,44.5,57.0
365,Starter,45.0,58.0,40.0,58.5,4.7,58.0,1.74,0.19,16.4,3.13,12.05,57.5,64.5
366,Starter,57.0,62.0,39.0,54.0,4.1,70.0,1.57,0.18,16.8,3.13,12.05,57.5,64.5
367,Starter,45.0,49.0,46.0,52.0,6.7,57.0,1.54,0.17,16.6,3.17,12.39,53.0,63.5
368,Starter,51.0,58.0,46.0,49.3,6.8,64.0,1.41,0.17,16.1,2.98,12.48,53.0,57.5
369,Role Player,77.0,44.0,48.0,47.8,7.2,91.0,1.36,0.16,14.0,3.33,12.89,53.5,58.5
370,Impact Player,38.0,59.0,52.0,58.4,8.5,50.0,1.93,0.18,16.5,3.12,12.04,57.0,65.5
371,Starter,61.0,67.0,66.0,59.9,13.3,75.0,2.23,0.15,19.0,3.03,11.46,58.0,68.5
372,Starter,53.0,51.0,43.0,63.3,5.6,66.0,2.01,0.19,19.6,3.29,12.48,58.5,68.5
373,Impact Player,53.0,68.0,48.0,60.6,7.4,66.0,2.0,0.17,19.0,3.25,11.68,56.0,62.5
374,Impact Player,53.0,66.0,55.0,60.3,9.7,66.0,2.15,0.16,19.1,3.27,12.44,56.0,73.5
375,Starter,65.0,57.0,43.0,56.0,5.6,78.0,1.44,0.2,14.9,3.21,12.6,53.0,68.0
376,Role Player,27.0,38.0,36.0,49.6,3.3,39.0,0.98,0.24,14.8,3.35,12.13,51.5,55.0
377,Role Player,58.0,56.0,50.0,49.8,7.8,71.0,1.08,0.22,14.6,3.48,13.27,53.0,58.5
378,Starter,54.0,54.0,38.0,55.0,4.0,67.0,1.41,0.2,14.8,3.2,12.3,56.5,62.5
379,Impact Player,54.0,49.0,41.0,55.6,5.0,67.0,1.32,0.22,15.2,3.47,13.27,47.5,66.5
380,Impact Player,51.0,55.0,69.0,58.0,14.4,64.0,1.92,0.16,17.9,3.21,11.64,51.0,65.0
381,Starter,46.0,47.0,38.0,59.1,4.1,58.0,1.76,0.19,16.8,3.37,13.08,55.0,66.5
382,Starter,41.0,53.0,51.0,56.1,8.2,53.0,1.64,0.18,18.2,3.34,12.52,53.0,65.0
383,Impact Player,50.0,52.0,42.0,54.6,5.4,63.0,1.47,0.19,16.3,3.07,11.41,52.0,62.5
384,Starter,58.0,58.0,52.0,55.1,8.7,71.0,1.67,0.17,17.4,2.95,10.64,61.0,62.0
385,Starter,52.0,56.0,42.0,53.0,5.3,65.0,1.37,0.19,15.6,3.16,11.6,53.5,62.5
386,Impact Player,62.0,69.0,36.0,51.0,3.2,76.0,1.21,0.2,14.9,3.47,12.02,52.5,59.0
387,Impact Player,55.0,58.0,48.0,52.5,7.3,68.0,1.52,0.17,15.1,3.25,12.93,49.5,61.5
388,Role Player,66.0,54.0,79.0,58.8,18.4,79.0,2.23,0.15,19.0,2.98,11.61,57.333333333333336,65.0
389,Starter,59.0,42.0,70.0,60.8,14.7,72.0,2.27,0.17,18.8,3.1,11.96,57.0,70.66666666666667
390,Starter,60.0,63.0,58.0,59.0,10.6,73.0,2.22,0.16,17.8,3.27,13.09,54.0,69.0
391,Role Player,61.0,69.0,46.0,52.4,6.5,75.0,1.43,0.19,15.2,3.325,12.54,51.0,61.0
392,Role Player,59.0,61.0,38.0,46.1,4.0,72.0,1.06,0.21,15.3,3.13,12.25,55.333333333333336,56.0
393,Role Player,69.0,59.0,63.0,56.2,12.2,83.0,2.01,0.16,18.7,3.18,13.25,52.66666666666666,66.66666666666667
394,Starter,65.0,41.0,55.0,66.3,9.5,78.0,2.72,0.17,17.8,3.315,13.29,56.66666666666666,77.66666666666667
395,Starter,64.0,51.0,42.0,57.4,5.2,78.0,1.85,0.18,17.1,3.135,12.64,53.66666666666666,71.66666666666667
396,Role Player,61.0,54.0,56.0,58.2,9.8,74.0,2.03,0.16,15.8,3.145,12.64,55.333333333333336,65.0
397,Impact Player,37.0,58.0,64.0,59.7,12.7,49.0,2.19,0.17,18.6,3.155,12.29,59.333333333333336,72.66666666666667
398,Starter,45.0,47.0,55.0,59.5,9.7,57.0,2.22,0.16,17.6,3.125,12.39,61.0,63.333333333333336
399,Impact Player,50.0,65.0,61.0,57.8,11.5,63.0,2.03,0.17,17.5,3.0700000000000003,11.89,51.66666666666666,69.33333333333333
400,Starter,59.0,66.0,55.0,58.4,9.7,72.0,2.11,0.17,18.5,3.185,12.26,60.333333333333336,68.66666666666667
401,Impact Player,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,3.24,12.65,54.0,69.66666666666667
402,Role Player,47.0,52.0,48.0,58.0,7.1,60.0,1.87,0.18,15.1,3.295,13.27,53.0,67.33333333333333
403,Role Player,60.0,66.0,52.0,52.9,8.6,73.0,1.76,0.16,15.1,3.505,14.17,49.0,59.0
404,Role Player,66.0,44.0,51.0,56.0,8.2,79.0,1.68,0.18,15.3,3.33,13.28,62.66666666666666,69.66666666666667
405,Starter,64.0,62.0,72.0,57.6,16.0,77.0,2.27,0.14,21.8,3.085,12.66,57.66666666666666,68.33333333333333
406,Role Player,59.0,47.0,51.0,54.0,8.4,72.0,1.51,0.19,16.4,3.31,12.96,49.16666666666666,51.333333333333336
407,Role Player,52.0,62.0,51.0,53.5,8.2,65.0,1.45,0.19,17.2,3.1,12.015,43.0,58.333333333333336
408,Impact Player,37.0,45.0,60.0,62.7,11.2,49.0,2.1,0.18,17.8,3.04,12.43,49.66666666666666,54.0
409,Impact Player,39.0,46.0,73.0,59.5,15.7,51.0,2.1,0.17,16.6,3.27,12.74,50.16666666666666,60.66666666666666
410,Impact Player,36.0,40.0,42.0,62.0,5.2,49.0,1.94,0.19,16.8,3.275,13.015,53.333333333333336,52.0
411,Impact Player,61.0,61.0,62.0,54.8,11.9,74.0,1.76,0.17,17.8,2.975,11.83,54.66666666666666,53.66666666666666
412,Starter,75.0,58.0,50.0,53.4,7.8,89.0,1.56,0.18,15.5,2.9000000000000004,11.55,49.16666666666666,58.0
413,Impact Player,40.0,45.0,60.0,55.4,11.2,53.0,1.74,0.17,17.0,3.14,12.815,52.16666666666666,63.333333333333336
414,Role Player,59.0,38.0,68.0,56.6,14.5,72.0,1.86,0.17,19.3,2.865,11.685,59.833333333333336,64.0
415,Impact Player,30.0,38.0,36.0,69.5,3.1,42.0,2.32,0.2,17.5,3.05,12.94,52.5,67.0
416,Starter,53.0,68.0,55.0,59.5,9.4,66.0,1.97,0.17,18.9,2.99,12.09,54.833333333333336,56.333333333333336
417,Starter,36.0,48.0,55.0,62.4,9.4,49.0,2.08,0.18,16.9,3.285,13.645,54.333333333333336,60.333333333333336
418,Impact Player,54.32780082987552,53.70331950207469,56.13900414937759,57.13298755186722,10.386514522821576,67.68464730290457,1.919688796680498,0.17006224066390038,17.82219917012448,2.81,11.285,59.5,68.66666666666667
419,Role Player,57.0,43.0,48.0,54.9,7.4,71.0,1.67,0.18,16.8,3.145,12.94,52.0,67.0
420,Starter,48.0,57.0,64.0,52.8,12.5,61.0,1.62,0.16,16.4,3.015,11.78,55.66666666666666,60.333333333333336
421,Role Player,35.0,51.0,50.0,58.9,9.2,51.0,2.05,0.17,16.9,3.19,12.95,52.66666666666666,63.66666666666666
422,Role Player,72.0,37.0,43.0,53.5,7.0,86.0,1.59,0.18,17.5,3.25,13.32,54.333333333333336,61.0
423,Impact Player,79.0,46.0,75.0,57.1,17.7,93.0,2.3,0.15,19.0,3.03,12.07,51.0,69.66666666666667
424,Impact Player,55.0,54.0,67.0,63.0,14.9,70.0,2.49,0.16,20.6,3.01,11.39,59.0,61.333333333333336
425,Impact Player,71.0,62.0,57.0,56.0,11.5,85.0,1.81,0.17,16.8,3.08,12.3,56.66666666666666,62.333333333333336
426,Impact Player,47.0,57.0,57.0,56.9,11.6,62.0,1.9,0.17,17.4,3.15,12.96,55.66666666666666,65.66666666666667
427,Impact Player,41.0,47.0,46.0,57.1,7.7,56.0,1.86,0.17,17.7,2.97,12.23,53.0,64.0
428,Role Player,51.0,59.0,40.0,55.4,5.8,66.0,1.74,0.19,17.8,3.19,12.89,48.0,65.0
429,Starter,52.0,61.0,53.0,54.5,10.1,67.0,1.74,0.17,16.8,2.98,11.78,56.333333333333336,61.66666666666666
