,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
398,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.14,13.65,60.5,58.333333333333336
399,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,13.73,60.16666666666666,57.0
400,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.01,12.32,60.833333333333336,60.66666666666666
401,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.99,12.31,57.333333333333336,55.0
402,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,12.61,52.833333333333336,62.66666666666666
403,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.43,13.97,57.0,57.333333333333336
404,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.08,12.5,56.66666666666666,68.66666666666667
405,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,12.56,53.833333333333336,61.333333333333336
406,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,12.02,53.66666666666666,61.66666666666666
407,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.05,12.57,61.5,57.66666666666666
408,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,12.96,61.333333333333336,64.0
409,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,13.24,60.333333333333336,71.66666666666667
410,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.97,11.91,59.16666666666666,61.0
411,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,13.64,54.16666666666666,66.33333333333333
412,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.19,13.13,57.0,71.0
413,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.99,12.21,53.0,64.0
414,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,13.57,57.333333333333336,57.333333333333336
415,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,13.22,59.833333333333336,72.33333333333333
416,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.87,11.41,66.0,69.66666666666667
417,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.94,11.5,58.833333333333336,54.66666666666666
418,Role Player,30.0,62.0,41.0,59.7,6.1,46.0,2.02,0.19,18.0,3.08,12.31,45.5,72.0
419,Role Player,33.0,43.0,36.0,58.8,3.4,45.0,1.98,0.19,16.2,3.3,13.19,61.0,71.33333333333333
420,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,12.71,56.5,67.66666666666667
421,Impact Player,64.0,49.0,50.0,55.9,7.8,77.0,1.57,0.19,16.7,3.01,12.08,56.5,72.66666666666667
422,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,11.91,59.5,69.66666666666667
423,Impact Player,52.0,46.0,64.0,61.5,13.9,67.0,2.34,0.16,20.3,2.84,11.42,62.5,76.33333333333333
424,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.23,13.34,52.0,71.0
425,Starter,39.0,55.0,50.0,60.6,7.9,52.0,2.18,0.17,17.4,3.09,12.16,62.0,69.0
426,Starter,52.0,64.0,36.0,58.5,4.6,66.0,1.9,0.19,16.5,3.21,12.83,60.5,65.33333333333333
427,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.02,11.53,65.0,72.0
428,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.03,11.81,59.5,69.66666666666667
429,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.25,13.23,54.5,71.66666666666667
430,Impact Player,58.0,63.0,48.0,60.2,7.4,72.0,2.18,0.18,15.9,3.22,12.43,53.0,76.33333333333333
431,Role Player,40.0,33.0,54.0,55.6,9.4,53.0,1.64,0.18,18.5,2.97,11.97,52.5,67.33333333333333
432,Starter,65.0,58.0,42.0,56.2,5.1,79.0,1.94,0.16,16.8,2.96,11.62,57.5,63.0
433,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.34,13.22,59.5,74.0
434,Role Player,45.0,51.0,44.0,54.2,5.8,57.0,1.62,0.18,16.0,3.39,13.3,55.0,68.0
435,Starter,48.0,49.0,66.0,57.5,13.2,61.0,2.41,0.15,16.9,2.89,11.22,61.0,72.33333333333333
436,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.8,62.0,69.33333333333333
437,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.95,11.41,53.5,69.66666666666667
438,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.05,12.32,69.5,75.33333333333333
439,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.145,12.01,57.25,60.333333333333336
440,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,11.9,48.75,77.0
441,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1100000000000003,12.265,59.5,63.333333333333336
442,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.8600000000000003,10.975,54.75,67.33333333333333
443,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.185,11.825,52.0,67.33333333333333
444,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.2350000000000003,11.89,55.5,63.333333333333336
445,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,12.385,57.0,64.0
446,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,12.0,54.25,69.66666666666667
447,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4850000000000003,12.88,51.75,69.33333333333333
448,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.45,13.24,58.5,60.0
449,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.14,12.09,55.5,67.0
450,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.185,12.465,53.25,55.333333333333336
451,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.065,11.84,55.75,59.66666666666666
452,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.095,11.66,53.25,60.333333333333336
453,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.165,12.27,54.0,61.333333333333336
454,Role Player,47.0,57.0,50.0,49.0,8.1,59.0,1.12,0.19,16.2,3.345,12.96,45.0,66.0
455,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1950000000000003,12.16,58.5,56.66666666666666
456,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.94,11.97,57.5,66.33333333333333
457,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.97,12.75,61.0,70.0
458,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.31,13.06,58.5,70.33333333333333
459,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,11.93,54.0,59.66666666666666
460,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.78,11.47,56.0,56.66666666666666
461,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.44,14.23,54.5,63.333333333333336
462,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.31,13.84,58.0,62.0
463,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.38,12.59,58.5,57.66666666666666
464,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,11.84,56.5,66.0
465,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,13.03,50.0,61.66666666666666
466,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.87,11.9,57.5,57.0
467,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.41,13.0,53.5,60.333333333333336
468,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4,14.06,52.0,60.333333333333336
469,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.97,12.03,59.5,65.33333333333333
470,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.97,12.47,57.0,59.333333333333336
471,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,11.91,55.0,56.5
472,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.29,13.22,56.5,66.0
473,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,12.46,64.5,66.0
474,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.4,14.27,54.0,57.5
475,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.34,13.85,54.5,72.5
476,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.94,11.21,59.0,68.0
477,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.18,12.38,63.0,69.5
478,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.35,13.89,59.0,67.5
479,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,12.18,56.0,59.5
480,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.27,13.09,61.0,62.0
481,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.31,13.51,61.0,68.0
482,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,13.47,55.0,69.0
483,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.18,12.44,54.0,60.5
484,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.19,12.35,59.0,71.5
485,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.29,13.56,53.0,70.5
486,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.48,13.04,60.5,65.0
487,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,12.45,53.0,70.0
488,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,13.05,61.5,74.0
489,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.13,12.4,57.0,62.5
490,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.66,15.48,59.0,67.0
491,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.15,12.82,53.0,57.5
492,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.27,12.04,58.333333333333336,61.0
493,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.56,13.7,55.333333333333336,62.5
494,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.36,12.59,56.66666666666666,76.0
495,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.7,54.66666666666666,59.5
496,Starter,56.0,51.0,46.0,61.3,6.6,69.0,2.4,0.16,17.9,3.24,12.45,59.66666666666666,73.5
497,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.57,14.45,41.0,63.0
498,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,12.37,56.333333333333336,64.5
499,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.94,11.82,55.333333333333336,63.5
500,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.06,11.87,51.66666666666666,67.5
501,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.35,12.63,58.333333333333336,67.0
502,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.33,13.04,54.333333333333336,71.0
503,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,12.46,54.0,67.5
504,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,11.92,58.333333333333336,67.5
505,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.31,12.95,56.0,64.5
506,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.28,13.09,52.66666666666666,66.5
507,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.17,12.68,53.333333333333336,67.5
508,Starter,73.0,66.0,44.0,57.5,6.1,86.0,1.86,0.18,16.5,3.14,11.79,58.66666666666666,70.66666666666667
509,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.18,12.51,52.66666666666666,61.0
510,Starter,62.0,56.0,54.0,60.2,9.4,75.0,2.1,0.18,16.8,3.07,12.5,64.0,78.0
511,Role Player,74.0,37.0,37.0,50.3,3.7,89.0,1.35,0.18,16.3,2.74,11.6,54.333333333333336,66.0
512,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.15,12.45,53.333333333333336,65.33333333333333
513,Starter,50.0,52.0,64.0,60.0,12.6,63.0,2.54,0.14,18.4,2.92,11.85,59.66666666666666,59.66666666666666
514,Starter,59.0,42.0,47.0,51.3,7.0,72.0,1.53,0.17,17.0,3.06,12.06,59.333333333333336,62.0
515,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.1,12.12,55.16666666666666,75.66666666666667
516,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.21,12.69,60.0,74.66666666666667
517,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.17,12.52,58.333333333333336,64.33333333333333
518,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.91,11.67,58.16666666666666,68.66666666666667
519,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.33,13.07,56.333333333333336,67.0
520,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.09,11.63,54.66666666666666,63.66666666666666
521,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.08,12.07,57.0,62.0
522,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.24,13.01,60.333333333333336,64.66666666666667
523,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.25,12.51,57.333333333333336,72.0
524,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.07,11.74,61.0,64.0
525,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.93,11.21,59.66666666666666,71.5
526,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.94,11.73,55.0,77.5
527,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.93,11.47,59.333333333333336,73.5
528,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.27,12.49,57.333333333333336,73.5
529,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.07,12.09,57.66666666666666,76.5
530,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.99,11.53,55.333333333333336,71.5
531,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.87,58.66666666666666,68.5
532,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.04,11.84,58.66666666666666,76.0
533,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.17,12.5,54.66666666666666,67.0
534,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.98,11.16,52.66666666666666,71.0
535,Role Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.28,13.29,56.66666666666666,71.0
536,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.03,11.46,59.66666666666666,70.5
537,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,11.98,61.66666666666666,78.0
538,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.75,11.76,54.16666666666666,77.33333333333333
539,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.0,12.2,56.833333333333336,71.33333333333333
540,Impact Player,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.16,12.65,58.16666666666666,66.33333333333333
541,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,2.97,12.14,54.66666666666666,60.333333333333336
542,Starter,52.86046511627907,52.895348837209305,55.02325581395349,57.60319767441862,9.968313953488371,66.09883720930233,1.9597965116279068,0.16930232558139532,17.55058139534884,3.08,12.24,54.0,64.66666666666667
