,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
2517,6017,911,3,11/29/2021,JUCO 1,Role Player,3.32,3.33,12.54,,51,51,51,,,,,,,,54,66,63,61,69,46,52.4,6.5,75,1.43,0.19,15.2,3.325,12.54,51,61,4
2518,6018,911,3,11/29/2021,JUCO 1,Role Player,3.19,3.07,12.25,,56,55,55,,,,,,,,55,58,55,59,61,38,46.1,4,72,1.06,0.21,15.3,3.13,12.25,55.33333333,56,4
2520,6020,911,3,11/29/2021,JUCO 1,Role Player,3.23,3.13,13.25,,53,54,51,,,,,,,,66,64,70,69,59,63,56.2,12.2,83,2.01,0.16,18.7,3.18,13.25,52.66666667,66.66666667,4
2522,6022,911,3,11/29/2021,JUCO 1,Starter,3.3,3.33,13.29,,57,57,56,,,,,,,,77,76,80,65,41,55,66.3,9.5,78,2.72,0.17,17.8,3.315,13.29,56.66666667,77.66666667,4
2523,6023,911,3,11/29/2021,JUCO 1,Starter,3.16,3.11,12.64,,53,53,55,,,,,,,,65,75,75,64,51,42,57.4,5.2,78,1.85,0.18,17.1,3.135,12.64,53.66666667,71.66666667,4
2525,6025,911,3,11/29/2021,JUCO 1,Role Player,3.22,3.07,12.64,,54,55,57,,,,,,,,60,67,68,61,54,56,58.2,9.8,74,2.03,0.16,15.8,3.145,12.64,55.33333333,65,4
2526,6026,911,3,11/29/2021,JUCO 1,Impact Player,3.23,3.08,12.29,,59,59,60,,,,,,,,73,71,74,37,58,64,59.7,12.7,49,2.19,0.17,18.6,3.155,12.29,59.33333333,72.66666667,4
2527,6027,911,3,11/29/2021,JUCO 1,Starter,3.13,3.12,12.39,,62,61,60,,,,,,,,68,65,57,45,47,55,59.5,9.7,57,2.22,0.16,17.6,3.125,12.39,61,63.33333333,4
2528,6028,911,3,11/29/2021,JUCO 1,Impact Player,3.1,3.04,11.89,,53,49,53,,,,,,,,68,70,70,50,65,61,57.8,11.5,63,2.03,0.17,17.5,3.07,11.89,51.66666667,69.33333333,4
2529,6029,911,3,11/29/2021,JUCO 1,Starter,3.17,3.2,12.26,,60,61,60,,,,1.8,1.81,1.76,,66,66,74,59,66,55,58.4,9.7,72,2.11,0.17,18.5,3.185,12.26,60.33333333,68.66666667,5
2531,13290,911,3,11/29/2021,JUCO 1,Impact Player,3.22,3.26,12.65,,52,55,55,,,,,,,,71,73,65,,,,,,,,,,3.24,12.65,54,69.66666667,4
2532,6032,911,3,11/29/2021,JUCO 1,Role Player,3.28,3.31,13.27,,52,53,54,,,,2.17,2.04,2.15,,68,67,67,47,52,48,58,7.1,60,1.87,0.18,15.1,3.295,13.27,53,67.33333333,5
2533,6033,911,3,11/29/2021,JUCO 1,Role Player,3.53,3.48,14.17,,49,48,50,,,,2.02,2.29,2.09,,52,62,63,60,66,52,52.9,8.6,73,1.76,0.16,15.1,3.505,14.17,49,59,5
2534,6034,911,3,11/29/2021,JUCO 1,Role Player,3.33,3.33,13.28,,62,63,63,,,,,,,,70,70,69,66,44,51,56,8.2,79,1.68,0.18,15.3,3.33,13.28,62.66666667,69.66666667,4
2535,6035,911,3,11/29/2021,JUCO 1,Starter,3.1,3.07,12.66,,57,57,59,,,,,,,,65,70,70,64,62,72,57.6,16,77,2.27,0.14,21.8,3.085,12.66,57.66666667,68.33333333,4
2542,5738,913,3,11/15/2021,Division 3,Role Player,3.34,3.28,12.99,12.93,48,50,51,47,53,46,,,,,45,48,61,59,47,51,54,8.4,72,1.51,0.19,16.4,3.31,12.96,49.16666667,51.33333333,4
2545,5741,913,3,11/15/2021,Division 3,Role Player,3.15,3.05,12.01,12.02,41,41,42,44,45,45,,,,,65,61,49,52,62,51,53.5,8.2,65,1.45,0.19,17.2,3.1,12.015,43,58.33333333,4
2546,5742,913,3,11/15/2021,Division 3,Impact Player,3.08,3,12.34,12.52,52,49,49,50,49,49,,,,,55,54,53,37,45,60,62.7,11.2,49,2.1,0.18,17.8,3.04,12.43,49.66666667,54,4
2548,5744,913,3,11/15/2021,Division 3,Impact Player,3.31,3.23,12.82,12.66,56,55,51,50,45,44,,,,,63,62,57,39,46,73,59.5,15.7,51,2.1,0.17,16.6,3.27,12.74,50.16666667,60.66666667,4
2550,5746,913,3,11/15/2021,Division 3,Impact Player,3.25,3.3,12.99,13.04,58,55,55,52,50,50,,,,,54,52,50,36,40,42,62,5.2,49,1.94,0.19,16.8,3.275,13.015,53.33333333,52,4
2552,5748,913,3,11/15/2021,Division 3,Impact Player,3.05,2.9,11.81,11.85,59,55,55,54,53,52,,,,,59,55,47,61,61,62,54.8,11.9,74,1.76,0.17,17.8,2.975,11.83,54.66666667,53.66666667,4
2553,5749,913,3,11/15/2021,Division 3,Starter,2.91,2.89,11.51,11.59,53,52,50,49,46,45,,,,,60,60,54,75,58,50,53.4,7.8,89,1.56,0.18,15.5,2.9,11.55,49.16666667,58,4
2554,5750,913,3,11/15/2021,Division 3,Impact Player,3.17,3.11,12.78,12.85,54,53,53,52,52,49,,,,,63,65,62,40,45,60,55.4,11.2,53,1.74,0.17,17,3.14,12.815,52.16666667,63.33333333,4
2555,5751,913,3,11/15/2021,Division 3,Role Player,2.86,2.87,11.67,11.7,62,62,61,60,58,56,,,,,63,64,65,59,38,68,56.6,14.5,72,1.86,0.17,19.3,2.865,11.685,59.83333333,64,4
2556,5752,913,3,11/15/2021,Division 3,Impact Player,3.14,2.96,12.83,13.05,53,53,54,53,51,51,1.76,2.06,2,2.22,67,67,67,30,38,36,69.5,3.1,42,2.32,0.2,17.5,3.05,12.94,52.5,67,5
2558,5754,913,3,11/15/2021,Division 3,Starter,3.03,2.95,12.06,12.12,58,56,55,54,53,53,,,,,60,55,54,53,68,55,59.5,9.4,66,1.97,0.17,18.9,2.99,12.09,54.83333333,56.33333333,4
2559,5755,913,3,11/15/2021,Division 3,Starter,3.3,3.27,13.56,13.73,55,55,55,54,54,53,,,,,61,58,62,36,48,55,62.4,9.4,49,2.08,0.18,16.9,3.285,13.645,54.33333333,60.33333333,4
2560,13008,913,3,11/15/2021,Division 3,Impact Player,2.85,2.77,11.19,11.38,61,60,58,58,57,63,,,,,74,67,65,,,,,,,,,,2.81,11.285,59.5,68.66666667,4
2566,5761,913,3,11/15/2021,Division 3,Role Player,3.21,3.08,12.76,13.12,57,56,56,54,46,43,,,,,70,66,65,57,43,48,54.9,7.4,71,1.67,0.18,16.8,3.145,12.94,52,67,4
2569,5764,913,3,11/15/2021,Division 3,Starter,3.05,2.98,11.79,11.77,57,57,56,56,55,53,,,,,63,60,58,48,57,64,52.8,12.5,61,1.62,0.16,16.4,3.015,11.78,55.66666667,60.33333333,4
2711,1182,1338,3,1/21/2022,Division 3,Role Player,3.19,,12.95,,53,52,53,,,,,,,,63,64,64,35,51,50,58.9,9.2,51,2.05,0.17,16.9,3.19,12.95,52.66666667,63.66666667,4
2712,6405,1338,3,1/21/2022,Division 3,Role Player,3.25,,13.32,,53,54,56,,,,,,,,61,61,61,72,37,43,53.5,7,86,1.59,0.18,17.5,3.25,13.32,54.33333333,61,4
2714,6409,1338,3,1/21/2022,Division 3,Impact Player,3.03,,12.07,,50,52,51,,,,,,,,68,69,72,79,46,75,57.1,17.7,93,2.3,0.15,19,3.03,12.07,51,69.66666667,4
2715,6403,1338,3,1/21/2022,Division 3,Impact Player,3.01,,11.39,,57,59,61,,,,1.81,1.82,1.84,,61,61,62,55,54,67,63,14.9,70,2.49,0.16,20.6,3.01,11.39,59,61.33333333,5
2717,6411,1338,3,1/21/2022,Division 3,Impact Player,3.08,,12.3,,54,58,58,,,,,,,,64,58,65,71,62,57,56,11.5,85,1.81,0.17,16.8,3.08,12.3,56.66666667,62.33333333,4
2719,6413,1338,3,1/21/2022,Division 3,Impact Player,3.15,,12.96,,54,55,58,,,,,,,,63,69,65,47,57,57,56.9,11.6,62,1.9,0.17,17.4,3.15,12.96,55.66666667,65.66666667,4
2720,6412,1338,3,1/21/2022,Division 3,Impact Player,2.97,,12.23,,51,53,55,,,,,,,,63,64,65,41,47,46,57.1,7.7,56,1.86,0.17,17.7,2.97,12.23,53,64,4
2723,6390,1338,3,1/21/2022,Division 3,Role Player,3.19,,12.89,,47,48,49,,,,,,,,64,65,66,51,59,40,55.4,5.8,66,1.74,0.19,17.8,3.19,12.89,48,65,4
2724,6416,1338,3,1/21/2022,Division 3,Starter,2.98,,11.78,,56,56,57,,,,,,,,60,63,62,52,61,53,54.5,10.1,67,1.74,0.17,16.8,2.98,11.78,56.33333333,61.66666667,4
2725,6414,1338,3,1/21/2022,Division 3,Role Player,3,,12.03,,52,55,56,,,,,,,,61,62,63,68,58,59,54.2,12.4,82,1.78,0.16,17.1,3,12.03,54.33333333,62,4
2726,6402,1338,3,1/21/2022,Division 3,Impact Player,2.94,,12.18,,59,63,63,,,,,,,,66,66,68,57,63,52,56.1,10,71,1.95,0.16,17,2.94,12.18,61.66666667,66.66666667,4
2727,6415,1338,3,1/21/2022,Division 3,Role Player,3.35,,13.46,,42,46,45,,,,,,,,57,59,59,60,71,57,49.6,11.5,75,1.33,0.18,17,3.35,13.46,44.33333333,58.33333333,4
2729,6410,1338,3,1/21/2022,Division 3,Starter,3.19,,13.46,,57,58,58,,,,,,,,59,59,56,71,58,48,50.7,8.5,85,1.48,0.17,16.4,3.19,13.46,57.66666667,58,4
2730,6389,1338,3,1/21/2022,Division 3,Role Player,3.07,,12.39,,54,57,57,,,,,,,,60,61,63,67,61,56,57.2,11.2,82,2.09,0.17,18.5,3.07,12.39,56,61.33333333,4
2731,6406,1338,3,1/21/2022,Division 3,Role Player,3.26,,13.22,,60,59,60,,,,,,,,61,65,63,49,58,76,61.6,18,62,2.43,0.16,19.6,3.26,13.22,59.66666667,63,4
2733,6393,1338,3,1/21/2022,Division 3,Role Player,3.13,,12.22,,50,56,53,,,,,,,,65,66,67,30,42,46,60,7.8,46,2.2,0.16,16.1,3.13,12.22,53,66,4
2734,6394,1338,3,1/21/2022,Division 3,Starter,2.92,,12.2,,50,52,53,,,,,,,,64,65,67,56,53,53,57.4,10.3,70,2.04,0.17,17.6,2.92,12.2,51.66666667,65.33333333,4
2736,6399,1338,3,1/21/2022,Division 3,Impact Player,2.86,,11.38,,52,53,54,,,,,,,,57,61,61,66,61,55,58.7,10.8,80,2.1,0.16,16.4,2.86,11.38,53,59.66666667,4
2956,6951,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3.18,3,12.78,12.81,51,52,53,53,54,52,1.91,1.87,2,1.94,67,68,71,59,58,67,61.4,14.8,73,2.32,0.16,18.1,3.09,12.795,52.5,68.66666667,5
2957,6952,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.09,3,12.09,12.11,59,58,60,57,59,59,,,,,59,62,59,,,,,,,,,,3.045,12.1,58.66666667,60,4
2958,6953,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3.07,2.94,11.72,11.7,67,67,66,67,66,67,,,,,62,69,69,54,51,56,60,11,69,2.23,0.16,20.5,3.005,11.71,66.66666667,66.66666667,4
2959,6954,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.06,3.22,12,12.1,63,61,62,61,61,60,,,,,68,65,68,27,29,46,61.1,6.6,39,2.26,0.16,18.3,3.14,12.05,61.33333333,67,4
2960,6955,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.37,3.28,14.22,14.09,51,53,56,52,55,55,,,,,66,66,64,54,60,50,56.6,9.2,69,1.87,0.17,17.7,3.325,14.155,53.66666667,65.33333333,4
2961,6956,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.37,3.18,13.03,13.21,67,69,68,67,68,67,,,,,74,68,70,66,61,68,56.4,15.4,80,2.02,0.16,20.6,3.275,13.12,67.66666667,70.66666667,4
2962,6957,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3.3,3.28,12.4,12.71,55,57,56,56,57,57,,,,,55,61,48,55,59,56,57,10,68,2.16,0.15,18.1,3.29,12.555,56.33333333,54.66666667,4
2963,6958,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.31,3.19,13.09,13.13,67,66,65,66,66,67,1.69,1.66,1.7,1.78,66,71,73,48,48,40,63.3,6,63,2.32,0.18,18.6,3.25,13.11,66.16666667,70,5
2965,6960,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.12,3.25,12.38,12.43,60,58,59,57,58,60,,,,,62,66,63,63,44,64,58.7,13.8,78,2.33,0.15,17.9,3.185,12.405,58.66666667,63.66666667,4
2966,6961,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3,3.16,11.6,11,67,68,66,67,69,68,,,,,66,72,74,45,59,47,65,8.1,60,2.51,0.16,17.8,3.08,11.3,67.5,70.66666667,4
2967,6962,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.22,3.32,12.98,12.99,57,58,59,57,58,56,,,,,66,62,61,46,47,43,57,6.9,61,1.85,0.17,14.9,3.27,12.985,57.5,63,4
2968,6963,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.57,3.54,14.25,14.34,61,62,61,60,61,57,1.72,1.75,1.81,1.85,70,75,73,32,42,51,63.7,9.4,48,2.52,0.16,18.2,3.555,14.295,60.33333333,72.66666667,5
2969,6964,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.22,3.5,12.6,12.62,58,61,61,58,59,60,,,,,71,72,68,42,52,49,65.2,8.7,58,2.53,0.16,17.5,3.36,12.61,59.5,70.33333333,4
2970,6965,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3.44,3.41,12.85,12.97,57,57,56,58,60,59,,,,,58,58,59,36,57,80,54.4,22.3,52,2.2,0.13,19.7,3.425,12.91,57.83333333,58.33333333,4
2971,6966,1402,3,2/19/2022,DIvision 1 Mid-Major,Role Player,3.5,3.47,13.34,13.35,54,54,54,56,54,51,,,,,67,67,63,57,60,62,52.1,13.3,72,1.61,0.16,16.1,3.485,13.345,53.83333333,65.66666667,4
2972,6967,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.12,3.12,11.88,11.91,59,62,60,60,62,63,,,,,71,70,66,68,61,66,60.2,14.7,83,2.3,0.15,20.3,3.12,11.895,61,69,4
2973,6968,1402,3,2/19/2022,DIvision 1 Mid-Major,Starter,3.19,3.28,12.85,12.92,58,58,58,55,54,54,,,,,78,72,74,72,52,80,63.3,24.6,86,3.22,0.14,19.5,3.235,12.885,56.16666667,74.66666667,4
2975,6970,1402,3,2/19/2022,DIvision 1 Mid-Major,Impact Player,3.31,3.38,12.81,13,55,56,56,58,56,57,,,,,74,71,75,57,53,46,58.6,7.9,72,2.15,0.16,17.5,3.345,12.905,56.33333333,73.33333333,4
3007,6907,1408,3,2/16/2022,Division 2,Role Player,3.43,3.49,14.2,,49,45,51,,,,2.06,1.97,2.02,2.04,61,61,63,57,54,46,52.7,6.6,71,1.43,0.19,15,3.46,14.2,48.33333333,61.66666667,5
3008,6908,1408,3,2/16/2022,Division 2,Starter,3.03,3.03,11.12,,51,54,52,,,,,,,,60,62,61,49,49,56,54.7,9.8,62,1.82,0.16,16.7,3.03,11.12,52.33333333,61,4
3009,6909,1408,3,2/16/2022,Division 2,Starter,3.26,3.26,11.9,,50,50,49,,,,,,,,63,58,66,60,60,58,54.7,10.5,74,2.05,0.15,16.6,3.26,11.9,49.66666667,62.33333333,4
3010,6910,1408,3,2/16/2022,Division 2,Starter,3.03,3.14,12.16,,55,52,57,,,,,,,,58,59,60,,,,,,,,,,3.085,12.16,54.66666667,59,4
3011,6911,1408,3,2/16/2022,Division 2,Starter,2.88,2.83,11.33,,50,49,49,,,,,,,,60,58,60,71,40,52,50.9,8.8,85,1.49,0.17,17,2.855,11.33,49.33333333,59.33333333,4
3012,6912,1408,3,2/16/2022,Division 2,Starter,3.09,3.01,11.97,,49,48,48,,,,,,,,67,60,65,60,59,42,53.1,5.2,73,1.62,0.18,16.1,3.05,11.97,48.33333333,64,4
3013,6913,1408,3,2/16/2022,Division 2,Starter,3.16,3.16,12.35,,50,48,51,,,,,,,,63,63,64,51,58,80,55.7,24.9,63,2.33,0.13,21.9,3.16,12.35,49.66666667,63.33333333,4
3014,6914,1408,3,2/16/2022,Division 2,Role Player,3.06,2.99,12.16,,48,47,46,,,,,,,,55,52,54,,,,,,,,,,3.025,12.16,47,53.66666667,4
3015,6915,1408,3,2/16/2022,Division 2,Role Player,3.1,3.1,11.97,,48,49,49,,,,,,,,66,64,68,69,52,41,53,5,82,1.57,0.18,16.2,3.1,11.97,48.66666667,66,4
3016,6916,1408,3,2/16/2022,Division 2,Starter,3.09,3.05,11.59,,54,54,56,,,,1.97,1.88,1.93,1.95,61,66,61,59,59,51,56.6,8.2,72,1.76,0.18,16.5,3.07,11.59,54.66666667,62.66666667,5
3017,6917,1408,3,2/16/2022,Division 2,Starter,3.29,3.26,12.77,,49,50,51,,,,,,,,67,69,68,28,51,36,58.4,3.4,40,1.79,0.2,14.8,3.275,12.77,50,68,4
3018,6918,1408,3,2/16/2022,Division 2,Starter,3,3.18,11.77,,57,60,58,,,,,,,,63,62,57,,,,,,,,,,3.09,11.77,58.33333333,60.66666667,4
3019,6919,1408,3,2/16/2022,Division 2,Role Player,3.37,3.33,12.77,,57,58,57,,,,,,,,65,67,67,41,48,68,55.5,14.4,53,1.92,0.16,18.7,3.35,12.77,57.33333333,66.33333333,4
3022,6922,1408,3,2/16/2022,Division 2,Role Player,3.45,3.45,13.12,,48,49,49,,,,,,,,66,66,68,74,38,57,55.3,10.5,88,1.93,0.15,17,3.45,13.12,48.66666667,66.66666667,4
3023,6923,1408,3,2/16/2022,Division 2,Starter,3.63,3.62,15,,50,49,50,,,,,,,,63,62,63,45,51,45,53.7,6.4,58,1.61,0.18,15.6,3.625,15,49.66666667,62.66666667,4
3024,6924,1408,3,2/16/2022,Division 2,Role Player,3.26,3.13,12.54,,49,53,51,,,,2,2.06,2.02,1.97,64,65,67,65,56,66,58.8,13.5,78,2.17,0.16,18.3,3.195,12.54,51,65.33333333,5
3025,6925,1410,3,2/17/2022,Division 2,Impact Player,3.8,3.83,15.05,,48,50,50,,,,,,,,70,70,68,,,,,,,,,,3.815,15.05,49.33333333,69.33333333,4
3026,6926,1410,3,2/17/2022,Division 2,Role Player,3.22,3.23,12.93,,56,56,55,,,,,,,,59,59,60,24,45,46,57.5,8,40,1.77,0.18,17.7,3.225,12.93,55.66666667,59.33333333,4
3031,6931,1410,3,2/17/2022,Division 2,Role Player,3,2.99,11.98,,51,51,53,,,,,,,,57,55,61,,,,,,,,,,2.995,11.98,51.66666667,57.66666667,4
3032,6932,1410,3,2/17/2022,Division 2,Starter,3.12,2.96,11.9,,50,52,52,,,,,,,,52,30,56,,,,,,,,,,3.04,11.9,51.33333333,46,4
3033,6933,1410,3,2/17/2022,Division 2,Role Player,3.04,3.04,11.89,,56,57,58,,,,,,,,69,69,70,39,59,56,55.6,11.3,54,1.7,0.18,16.7,3.04,11.89,57,69.33333333,4
3035,6935,1410,3,2/17/2022,Division 2,Impact Player,3.19,3.03,12.1,,61,61,61,,,,,,,,65,65,65,61,65,38,56.4,5.3,76,1.62,0.2,16.9,3.11,12.1,61,65,4
3038,6938,1410,3,2/17/2022,Division 2,Starter,2.92,3,11.96,,61,58,60,,,,,,,,59,61,59,,,,,,,,,,2.96,11.96,59.66666667,59.66666667,4
3041,6941,1410,3,2/17/2022,Division 2,Starter,3.24,3.25,12.54,,50,53,52,,,,,,,,67,68,69,64,47,53,62.1,10.3,78,2.16,0.17,18.6,3.245,12.54,51.66666667,68,4
3043,6943,1410,3,2/17/2022,Division 2,Role Player,3.04,2.98,11.69,,58,60,60,,,,,,,,64,60,61,33,54,67,63,15.2,49,2.51,0.17,17.7,3.01,11.69,59.33333333,61.66666667,4
3046,6946,1410,3,2/17/2022,Division 2,Role Player,2.99,2.96,11.83,,51,54,54,,,,,,,,65,65,64,,,,,,,,,,2.975,11.83,53,64.66666667,4
3048,6948,1410,3,2/17/2022,Division 2,Starter,3.14,3.1,12.2,,57,58,57,,,,,,,,70,73,71,50,48,52,57.4,9.8,65,2.07,0.16,19.1,3.12,12.2,57.33333333,71.33333333,4
3049,6949,1410,3,2/17/2022,Division 2,Starter,3.35,3.3,12.89,,51,56,52,,,,,,,,64,56,74,36,44,64,64.3,13.9,52,2.83,0.15,18.4,3.325,12.89,53,64.66666667,4
3257,10752,1524,3,9/15/2022,JUCO 1,Role Player,3.25,,13.27,,49,52,47,,,,,,,,51,61,59,,,,,,,,,,3.25,13.27,49.33333333,57,4
3259,10755,1524,3,9/15/2022,JUCO 1,Impact Player,3.21,,12.82,,46,56,56,,,,,,,,64,63,68,,,,,,,,,,3.21,12.82,52.66666667,65,4
3260,10756,1524,3,9/15/2022,JUCO 1,Role Player,3.16,,12.87,,50,49,52,,,,,,,,60,61,60,,,,,,,,,,3.16,12.87,50.33333333,60.33333333,4
3261,10757,1524,3,9/15/2022,JUCO 1,Impact Player,3.62,,14.85,,46,49,47,,,,2.25,2.15,,,62,70,62,,,,,,,,,,3.62,14.85,47.33333333,64.66666667,5
3263,10760,1524,3,9/15/2022,JUCO 1,Impact Player,3.45,,14.01,,48,46,48,,,,,,,,66,61,60,,,,,,,,,,3.45,14.01,47.33333333,62.33333333,4
3266,10763,1524,3,9/15/2022,JUCO 1,Impact Player,3.37,,13.66,,56,58,50,,,,1.9,1.88,,,64,60,62,,,,,,,,,,3.37,13.66,54.66666667,62,5
3267,10764,1524,3,9/15/2022,JUCO 1,Role Player,3.12,,12.44,,42,42,42,,,,,,,,51,56,52,,,,,,,,,,3.12,12.44,42,53,4
3268,10765,1524,3,9/15/2022,JUCO 1,Starter,2.95,,11.78,,54,49,50,,,,,,,,60,56,63,,,,,,,,,,2.95,11.78,51,59.66666667,4
3270,10767,1524,3,9/15/2022,JUCO 1,Starter,3.13,,13.25,,49,53,47,,,,,,,,43,51,49,,,,,,,,,,3.13,13.25,49.66666667,47.66666667,4
3271,10769,1524,3,9/15/2022,JUCO 1,Role Player,3.49,,13.9,,52,55,52,,,,2.22,2.06,2,,65,63,61,,,,,,,,,,3.49,13.9,53,63,5
3272,10770,1524,3,9/15/2022,JUCO 1,Starter,3.24,,13.21,,46,49,51,,,,,,,,57,58,57,,,,,,,,,,3.24,13.21,48.66666667,57.33333333,4
3273,10771,1524,3,9/15/2022,JUCO 1,Role Player,2.97,,12.34,,58,61,61,,,,,,,,61,59,58,,,,,,,,,,2.97,12.34,60,59.33333333,4
3274,10773,1524,3,9/15/2022,JUCO 1,Role Player,3.4,,13.71,,47,49,48,,,,,,,,59,60,59,,,,,,,,,,3.4,13.71,48,59.33333333,4
3275,10774,1524,3,9/15/2022,JUCO 1,Starter,3.23,,12.68,,53,55,48,,,,,,,,61,55,59,,,,,,,,,,3.23,12.68,52,58.33333333,4
3276,10314,1528,3,9/1/2022,Division 2,Role Player,3.18,3.32,12.48,,55,55,53,,,,,,,,65,63,60,,,,,,,,,,3.25,12.48,54.33333333,62.66666667,4
3277,10315,1528,3,9/1/2022,Division 2,Starter,3,3.04,11.81,,57,58,61,,,,,,,,59,69,64,,,,,,,,,,3.02,11.81,58.66666667,64,4
3278,10316,1528,3,9/1/2022,Division 2,Starter,3.31,3.38,13.05,,52,53,54,,,,1.93,1.93,2,1.97,48,45,42,,,,,,,,,,3.345,13.05,53,45,5
3279,10317,1528,3,9/1/2022,Division 2,Starter,3.02,3.01,12.5,,55,56,56,,,,,,,,57,60,66,,,,,,,,,,3.015,12.5,55.66666667,61,4
3280,10318,1528,3,9/1/2022,Division 2,Role Player,3.39,3.32,13.42,,54,54,53,,,,,,,,63,61,61,,,,,,,,,,3.355,13.42,53.66666667,61.66666667,4
3281,10319,1528,3,9/1/2022,Division 2,Starter,3.07,3.17,11.93,,55,57,58,,,,,,,,64,60,62,,,,,,,,,,3.12,11.93,56.66666667,62,4
3282,10320,1528,3,9/1/2022,Division 2,Role Player,3.24,3.04,12.59,,56,57,55,,,,,,,,51,59,59,,,,,,,,,,3.14,12.59,56,56.33333333,4
3283,10321,1528,3,9/1/2022,Division 2,Role Player,3.12,3.07,12.27,,57,56,57,,,,,,,,58,60,61,,,,,,,,,,3.095,12.27,56.66666667,59.66666667,4
3284,10322,1528,3,9/1/2022,Division 2,Impact Player,3.04,3.02,11.9,,65,64,64,,,,,,,,61,65,62,,,,,,,,,,3.03,11.9,64.33333333,62.66666667,4
3286,10324,1528,3,9/1/2022,Division 2,Role Player,3.26,3.32,13.58,,57,59,60,,,,,,,,67,67,68,,,,,,,,,,3.29,13.58,58.66666667,67.33333333,4
3287,10325,1528,3,9/1/2022,Division 2,Role Player,3.25,3.2,12.93,,54,53,55,,,,,,,,56,55,58,,,,,,,,,,3.225,12.93,54,56.33333333,4
3288,10326,1528,3,9/1/2022,Division 2,Impact Player,2.8,2.75,10.99,,58,61,57,,,,,,,,63,61,61,,,,,,,,,,2.775,10.99,58.66666667,61.66666667,4
3289,10327,1528,3,9/1/2022,Division 2,Starter,3.26,3.26,12.67,,59,59,59,,,,,,,,54,57,56,,,,,,,,,,3.26,12.67,59,55.66666667,4
3290,10328,1528,3,9/1/2022,Division 2,Role Player,3.09,3.08,12.37,,52,52,55,,,,2.1,2.11,1.97,2,56,57,55,,,,,,,,,,3.085,12.37,53,56,5
3291,10329,1528,3,9/1/2022,Division 2,Impact Player,3.53,3.45,14.03,,55,55,53,,,,,,,,72,75,70,,,,,,,,,,3.49,14.03,54.33333333,72.33333333,4
3293,10331,1528,3,9/1/2022,Division 2,Role Player,3.48,3.48,14.13,,56,55,52,,,,,,,,66,64,66,,,,,,,,,,3.48,14.13,54.33333333,65.33333333,4
3296,10334,1528,3,9/1/2022,Division 2,Role Player,3.16,3.22,12.14,,57,59,56,,,,,,,,60,63,61,,,,,,,,,,3.19,12.14,57.33333333,61.33333333,4
3297,10335,1528,3,9/1/2022,Division 2,Starter,3.1,3.05,12.18,,59,60,59,,,,2.03,2.09,1.85,1.93,64,67,69,,,,,,,,,,3.075,12.18,59.33333333,66.66666667,5
3298,10336,1528,3,9/1/2022,Division 2,Role Player,2.99,3,11.98,,54,54,57,,,,,,,,61,60,59,,,,,,,,,,2.995,11.98,55,60,4
3395,5145,1541,3,10/26/2022,Division 2,Starter,3.02,,11.58,,57,56,,,,,,,,,55,58,,51,64,50,57.2,7.8,64,1.88,0.17,18.4,3.02,11.58,56.5,56.5,4
3396,5156,1541,3,10/26/2022,Division 2,Impact Player,3.2,,12.62,,58,55,,,,,,,,,64,68,,48,50,58,54.5,10.5,61,1.77,0.16,16.6,3.2,12.62,56.5,66,4
3397,12534,1541,3,10/26/2022,Division 2,Role Player,3.29,,13.13,,50,51,,,,,,,,,67,68,,,,,,,,,,,3.29,13.13,50.5,67.5,4
3398,12535,1541,3,10/26/2022,Division 2,Role Player,3.38,,13.4,,51,50,,,,,,,,,65,68,,,,,,,,,,,3.38,13.4,50.5,66.5,4
