,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
5922,14120,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.28,,13.03,,56,54,,,,,,,,,69,64,,,,,,,,,,,3.28,13.03,55,66.5,4
5923,14121,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.43,,13.3,,63,62,,,,,,,,,65,64,,,,,,,,,,,3.43,13.3,62.5,64.5,4
5925,14123,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.4,,13.2,,55,55,,,,,,,,,69,67,,,,,,,,,,,3.4,13.2,55,68,4
5926,14124,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.62,,14.2,,56,56,,,,,2.09,1.85,,,66,66,,,,,,,,,,,3.62,14.2,56,66,5
5927,14125,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,2.96,,12.3,,54,54,,,,,,,,,54,58,,,,,,,,,,,2.96,12.3,54,56,4
5928,14126,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.72,,13.3,,53,51,,,,,,,,,64,63,,,,,,,,,,,3.72,13.3,52,63.5,4
5929,14127,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.53,,13.3,,54,57,,,,,,,,,65,62,,,,,,,,,,,3.53,13.3,55.5,63.5,4
5930,14128,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.15,,12.8,,54,55,,,,,,,,,70,70,,,,,,,,,,,3.15,12.8,54.5,70,4
5931,14129,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.28,,13.2,,59,56,,,,,,,,,64,63,,,,,,,,,,,3.28,13.2,57.5,63.5,4
5932,14130,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.3,,12.4,,54,53,,,,,,,,,65,64,,,,,,,,,,,3.3,12.4,53.5,64.5,4
5934,14132,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.06,,12.4,,47,46,,,,,,,,,68,68,,,,,,,,,,,3.06,12.4,46.5,68,4
5935,14133,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,2.98,,11.3,,59,58,,,,,,,,,65,66,,,,,,,,,,,2.98,11.3,58.5,65.5,4
5936,14134,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.47,,13.4,,56,56,,,,,,,,,68,67,,,,,,,,,,,3.47,13.4,56,67.5,4
5937,14135,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.41,,13.4,,55,54,,,,,,,,,66,65,,,,,,,,,,,3.41,13.4,54.5,65.5,4
5938,14136,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.33,,13,,57,56,,,,,1.72,1.85,,,70,75,,,,,,,,,,,3.33,13,56.5,72.5,5
5939,14137,1779,2,1/17/2023,Division 1 Mid-Major ,Role Player,3.56,,14.3,,50,51,,,,,,,,,62,60,,,,,,,,,,,3.56,14.3,50.5,61,4
